Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score,Interview prediction
3682,Providence College,2.7,Bachelors,New York City,N/A,1,1,N/A,3,Chef,6/13,6/20,Senior SWE,2/15,2/22,Junior SWE,2/13,11/13,8.85,0
3683,Bentley University,3.1,Phd,Washington D.C.,M,N/A,1,1,4,Senior SWE,12/23,1/24,Chef,4/14,10/14,Junior SWE,10/23,12/23,0.65,0
3684,Rhode Island School of Design,3.5,Bachelors,Los Angeles,F,0,1,N/A,3,Bus Driver,4/23,N/A,Junior SWE,7/21,7/22,Chef,12/22,1/23,3.89,0
3685,SUNY Binghamton University,2.5,Bachelors,Detroit,M,0,0,N/A,0,ML Engineer,11/15,11/18,N/A,N/A,N/A,N/A,N/A,N/A,3.06,0
3686,Columbia University,3.3,Masters,Washington D.C.,N/A,0,1,1,0,Lawyer,7/19,9/19,Junior SWE,9/13,9/14,ML Engineer,6/20,12/20,4.96,0
3687,SUNY New Paltz,3.8,Masters,Chicago,M,0,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.92,1
3688,Providence College,2.3,Bachelors,Chicago,F,0,0,0,3,Junior SWE,5/12,5/14,Data scientist,12/18,12/22,ML Engineer,3/14,8/14,5.67,0
3689,Bentley University,2.2,Bachelors,New York City,M,N/A,0,N/A,2,Junior SWE,3/13,3/14,ML Engineer,1/10,1/14,Bus Driver,3/13,11/13,7.49,1
3690,Rhode Island School of Design,3.8,Masters,Miami,F,0,0,1,0,Bus Driver,5/21,11/21,Data scientist,3/22,11/22,Junior SWE,1/12,6/12,5.71,0
3691,Colgate University,2.6,Bachelors,Boston,M,1,0,N/A,4,ML Engineer,1/18,11/18,Lawyer,11/23,12/23,ML Engineer,6/16,6/21,2.22,0
3692,Providence College,2.7,Masters,Chicago,F,1,1,1,1,Chef,4/10,4/18,Chef,11/15,11/20,ML Engineer,7/21,7/22,5.15,0
3693,SUNY New Paltz,2.8,Bachelors,Miami,M,1,0,1,1,Senior SWE,12/11,12/19,Data scientist,5/15,5/18,Junior SWE,10/10,10/12,3.25,0
3694,Providence College,2.4,Bachelors,Miami,N/A,N/A,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.54,0
3695,Columbia University,3.7,Bachelors,Detroit,N/A,N/A,0,0,4,Junior SWE,8/10,8/13,ML Engineer,6/17,6/20,N/A,N/A,N/A,1.97,0
3696,Rhode Island School of Design,1.4,Masters,Detroit,M,1,1,N/A,1,ML Engineer,7/22,10/22,Senior SWE,10/20,10/22,N/A,N/A,N/A,4.46,0
3697,Colgate University,3.9,Phd,Detroit,M,N/A,0,N/A,2,Bus Driver,12/16,12/17,Chef,3/21,3/22,ML Engineer,10/19,10/20,7.58,0
3698,SUNY Binghamton University,2.3,Phd,Detroit,F,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.24,1
3699,SUNY New Paltz,1.9,Masters,New York City,F,N/A,1,1,0,Data scientist,5/11,5/18,Junior SWE,8/12,8/13,Bus Driver,4/16,4/19,2.36,0
3700,Bentley University,2.0,Masters,Chicago,F,N/A,1,N/A,1,Lawyer,6/20,6/22,Chef,2/23,10/23,Data scientist,1/17,1/19,4.11,0
3701,SUNY Binghamton University,3.5,Phd,Washington D.C.,F,N/A,1,1,1,Chef,8/16,8/22,N/A,N/A,N/A,N/A,N/A,N/A,7.31,0
3702,Bentley University,1.2,Phd,Boston,N/A,N/A,0,1,3,Bus Driver,9/21,9/22,Lawyer,3/23,4/23,N/A,N/A,N/A,7.98,0
3703,SUNY New Paltz,2.0,Masters,Detroit,F,N/A,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.44,1
3704,SUNY Binghamton University,2.4,Bachelors,Los Angeles,M,N/A,0,0,4,ML Engineer,1/12,1/18,Data scientist,7/13,7/16,Junior SWE,8/21,8/22,5.14,1
3705,Rhode Island School of Design,3.0,Masters,Boston,M,0,0,1,0,Lawyer,10/18,10/19,Bus Driver,11/18,11/22,Chef,1/18,1/20,1.05,1
3706,SUNY New Paltz,2.0,Masters,Washington D.C.,M,0,0,N/A,2,ML Engineer,4/16,4/21,Chef,4/19,4/22,ML Engineer,10/23,12/23,8.45,1
3707,Providence College,2.0,Bachelors,Miami,F,1,1,1,1,ML Engineer,2/19,2/21,Junior SWE,3/19,3/21,Data scientist,5/14,5/16,4.34,0
3708,Colgate University,3.2,Masters,New York City,N/A,0,0,0,1,ML Engineer,4/23,9/23,ML Engineer,11/20,12/20,ML Engineer,1/23,8/23,9.71,0
3709,Providence College,2.7,Masters,Miami,M,N/A,0,1,0,Chef,4/14,4/18,ML Engineer,4/10,4/21,Data scientist,3/18,3/20,4.33,1
3710,Providence College,2.7,Phd,Detroit,N/A,1,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.39,0
3711,SUNY Binghamton University,3.6,Masters,New York City,F,0,0,N/A,3,ML Engineer,4/21,10/21,Data scientist,9/13,9/18,Lawyer,2/16,2/18,5.74,0
3712,Rhode Island School of Design,2.2,Phd,Miami,M,0,0,N/A,0,Lawyer,4/19,4/21,Data scientist,4/20,4/22,N/A,N/A,N/A,0.56,0
3713,SUNY New Paltz,2.0,Phd,Washington D.C.,F,N/A,1,1,3,Lawyer,5/14,5/18,Data scientist,10/21,10/22,Bus Driver,9/14,9/17,6.11,0
3714,Columbia University,4.0,Masters,Miami,N/A,1,0,0,1,ML Engineer,5/11,5/16,ML Engineer,4/18,4/19,Senior SWE,8/23,11/23,6.18,0
3715,Rhode Island School of Design,2.1,Bachelors,Providence,M,1,1,1,4,Data scientist,7/14,7/20,ML Engineer,9/21,9/22,Lawyer,2/16,6/16,2.78,0
3716,Providence College,3.4,Bachelors,Washington D.C.,F,0,1,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.2,1
3717,Rhode Island School of Design,1.7,Phd,Detroit,M,1,1,N/A,2,Senior SWE,4/13,4/20,Data scientist,9/11,9/17,Lawyer,5/13,5/21,9.15,0
3718,Columbia University,2.0,Phd,Los Angeles,F,1,1,N/A,1,Bus Driver,7/19,11/19,Senior SWE,1/11,1/20,Chef,9/19,9/22,6.7,1
3719,Brown University,3.8,Bachelors,Washington D.C.,M,1,1,1,4,Senior SWE,10/15,10/22,N/A,N/A,N/A,N/A,N/A,N/A,7.64,0
3720,SUNY New Paltz,3.1,Masters,Detroit,F,1,0,0,1,Senior SWE,2/19,N/A,Lawyer,12/16,12/17,Bus Driver,10/18,10/20,0.51,0
3721,Colgate University,3.2,Masters,Washington D.C.,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.8,0
3722,Columbia University,1.9,Masters,Detroit,M,0,1,0,2,Lawyer,11/23,N/A,Chef,6/10,6/19,N/A,N/A,N/A,0.28,0
3723,Providence College,2.0,Masters,Los Angeles,N/A,N/A,0,N/A,4,Junior SWE,9/13,9/20,Bus Driver,10/10,10/16,Data scientist,3/22,7/22,3.46,0
3724,Providence College,2.9,Masters,Chicago,F,N/A,1,1,2,Senior SWE,6/17,7/17,Senior SWE,6/16,6/18,N/A,N/A,N/A,8.56,0
3725,Providence College,2.4,Masters,Chicago,M,1,1,0,0,Data scientist,6/14,6/16,N/A,N/A,N/A,N/A,N/A,N/A,9.05,1
3726,Bentley University,3.7,Bachelors,Boston,M,N/A,0,N/A,3,Chef,4/11,6/11,Bus Driver,3/21,3/22,Chef,2/20,12/20,2.0,0
3727,Colgate University,1.7,Masters,Los Angeles,F,N/A,1,N/A,0,Chef,5/18,5/19,Junior SWE,12/15,12/18,Bus Driver,3/12,3/14,1.03,0
3728,Bentley University,1.3,Bachelors,Chicago,M,0,0,1,1,Senior SWE,5/10,5/11,Bus Driver,8/15,8/20,Data scientist,4/23,11/23,8.01,0
3729,Columbia University,2.9,Phd,Chicago,F,N/A,1,1,2,Senior SWE,1/11,1/14,Lawyer,6/18,6/22,ML Engineer,8/16,8/19,5.85,0
3730,SUNY Binghamton University,3.8,Phd,Providence,F,1,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.96,1
3731,Providence College,2.9,Phd,Detroit,F,1,0,1,4,ML Engineer,7/11,7/13,Data scientist,5/17,5/20,Bus Driver,8/12,8/15,0.64,0
3732,Columbia University,1.5,Masters,Providence,N/A,N/A,0,1,2,Senior SWE,3/23,5/23,Chef,11/13,11/21,ML Engineer,12/17,1/18,5.19,0
3733,SUNY Binghamton University,3.8,Bachelors,Los Angeles,M,N/A,0,0,0,Junior SWE,12/17,N/A,Chef,7/14,7/17,Lawyer,12/11,12/18,0.64,0
3734,SUNY New Paltz,2.6,Bachelors,Providence,M,0,1,1,4,Bus Driver,4/20,4/22,Chef,4/14,4/20,ML Engineer,11/20,12/20,0.15,1
3735,Providence College,1.6,Bachelors,Chicago,N/A,0,0,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.69,0
3736,SUNY New Paltz,3.8,Bachelors,Miami,N/A,0,1,0,3,Junior SWE,7/16,7/22,Data scientist,10/12,10/13,Junior SWE,1/18,1/19,2.74,0
3737,Columbia University,1.2,Phd,New York City,M,0,0,N/A,1,Junior SWE,11/21,12/21,ML Engineer,2/11,2/15,N/A,N/A,N/A,0.87,0
3738,Colgate University,1.2,Masters,Detroit,F,0,0,N/A,1,Bus Driver,11/21,N/A,Junior SWE,10/17,10/18,ML Engineer,8/13,8/20,2.52,0
3739,Columbia University,1.9,Masters,New York City,M,1,1,N/A,2,Chef,2/21,9/21,N/A,N/A,N/A,N/A,N/A,N/A,3.79,1
3740,Colgate University,2.0,Phd,Providence,F,0,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.25,0
3741,Brown University,2.9,Masters,Los Angeles,F,1,0,N/A,3,ML Engineer,3/11,3/14,N/A,N/A,N/A,N/A,N/A,N/A,2.99,0
3742,SUNY New Paltz,3.0,Masters,Miami,F,0,0,0,2,Bus Driver,1/13,1/22,Chef,6/23,9/23,Junior SWE,11/16,11/18,8.95,0
3743,Bentley University,2.4,Bachelors,Boston,F,1,1,0,1,ML Engineer,2/23,5/23,Bus Driver,10/23,12/23,N/A,N/A,N/A,7.72,1
3744,Columbia University,2.2,Masters,Chicago,F,0,0,0,0,Senior SWE,9/20,9/21,Senior SWE,1/12,1/19,Junior SWE,2/21,2/22,0.42,0
3745,Colgate University,1.5,Phd,Chicago,M,0,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.43,0
3746,Colgate University,3.6,Bachelors,Washington D.C.,F,1,0,1,2,ML Engineer,8/21,N/A,Junior SWE,1/21,1/22,Data scientist,10/14,10/16,0.77,0
3747,Brown University,2.3,Masters,Providence,F,0,0,1,0,Chef,4/15,6/15,ML Engineer,5/16,10/16,N/A,N/A,N/A,9.02,0
3748,Brown University,3.8,Phd,Chicago,M,1,0,0,2,Senior SWE,6/11,6/19,Chef,5/16,11/16,N/A,N/A,N/A,2.02,1
3749,SUNY New Paltz,2.8,Phd,Washington D.C.,F,1,0,0,0,Chef,2/19,2/21,Bus Driver,3/10,3/11,Senior SWE,9/18,12/18,8.26,0
3750,SUNY Binghamton University,2.8,Masters,Miami,F,1,0,0,1,Chef,11/23,12/23,Data scientist,8/14,10/14,Bus Driver,2/21,2/22,8.41,0
3751,Colgate University,2.8,Masters,Providence,N/A,0,1,0,3,ML Engineer,12/11,12/17,Lawyer,9/23,11/23,N/A,N/A,N/A,9.78,0
3752,Providence College,1.3,Phd,New York City,M,N/A,0,N/A,1,Senior SWE,8/19,8/22,Bus Driver,4/20,4/21,Junior SWE,9/12,9/14,9.34,0
3753,Brown University,3.8,Bachelors,Miami,N/A,1,1,1,0,Lawyer,12/17,12/21,Chef,11/12,11/16,Senior SWE,7/10,7/21,9.81,0
3754,Colgate University,2.4,Phd,Miami,N/A,N/A,1,0,0,Data scientist,3/22,6/22,ML Engineer,3/13,3/22,Chef,11/13,11/19,6.85,0
3755,Rhode Island School of Design,1.2,Bachelors,Miami,N/A,1,1,N/A,1,Chef,8/10,8/20,Chef,12/18,12/22,Senior SWE,6/15,12/15,9.49,0
3756,Brown University,2.6,Masters,Los Angeles,N/A,1,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.92,0
3757,Providence College,4.0,Bachelors,Miami,N/A,1,1,N/A,4,Bus Driver,12/11,N/A,Data scientist,10/15,10/21,Data scientist,12/12,12/17,1.52,0
3758,Bentley University,2.3,Masters,Providence,M,0,0,0,2,Lawyer,7/12,7/19,ML Engineer,10/15,10/20,Chef,5/13,5/19,1.21,1
3759,Brown University,1.8,Phd,Providence,N/A,0,1,1,3,Senior SWE,7/18,7/20,Chef,5/10,5/15,Chef,12/10,12/20,1.27,0
3760,SUNY New Paltz,3.1,Phd,Providence,F,0,1,1,0,Junior SWE,3/15,9/15,ML Engineer,5/21,7/21,Lawyer,8/19,8/20,9.95,0
3761,SUNY Binghamton University,3.5,Bachelors,Miami,M,N/A,1,0,2,Data scientist,9/12,9/22,ML Engineer,3/18,3/20,Lawyer,8/23,10/23,8.42,1
3762,Columbia University,3.4,Masters,Washington D.C.,N/A,N/A,0,N/A,4,Bus Driver,9/13,9/22,Senior SWE,11/13,11/16,Junior SWE,6/15,6/17,9.41,0
3763,SUNY Binghamton University,3.6,Phd,New York City,N/A,N/A,1,N/A,3,Lawyer,10/13,10/18,Junior SWE,11/18,11/20,Data scientist,10/14,10/22,8.64,0
3764,SUNY New Paltz,1.7,Phd,Los Angeles,N/A,0,0,0,2,ML Engineer,9/12,9/19,N/A,N/A,N/A,N/A,N/A,N/A,0.92,0
3765,SUNY New Paltz,2.4,Bachelors,Chicago,N/A,1,0,1,1,Data scientist,4/15,4/19,Data scientist,1/18,1/20,Junior SWE,1/17,1/20,7.16,0
3766,Bentley University,1.8,Masters,Providence,F,1,1,0,4,Lawyer,1/14,1/21,N/A,N/A,N/A,N/A,N/A,N/A,4.06,0
3767,SUNY Binghamton University,2.1,Phd,Chicago,F,N/A,1,0,0,Chef,7/23,12/23,Lawyer,4/14,4/17,Data scientist,8/17,8/21,4.66,0
3768,Columbia University,2.0,Phd,Chicago,F,0,1,1,0,Junior SWE,10/13,10/14,N/A,N/A,N/A,N/A,N/A,N/A,7.11,0
3769,Brown University,1.9,Bachelors,Detroit,F,0,1,N/A,4,Lawyer,3/12,3/20,Chef,2/15,4/15,Chef,2/18,2/22,8.7,0
3770,Providence College,3.2,Bachelors,Washington D.C.,F,1,1,1,4,Lawyer,7/20,7/21,Junior SWE,9/17,9/19,Bus Driver,3/17,3/22,9.75,0
3771,Columbia University,2.2,Masters,New York City,M,1,0,N/A,4,Bus Driver,1/23,9/23,Senior SWE,11/21,12/21,Senior SWE,4/22,7/22,1.6,0
3772,SUNY New Paltz,1.9,Phd,Washington D.C.,M,N/A,1,1,4,Junior SWE,7/21,8/21,ML Engineer,11/17,11/19,Chef,5/16,5/22,8.92,0
3773,Rhode Island School of Design,2.3,Phd,Chicago,F,0,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.65,0
3774,Rhode Island School of Design,1.4,Bachelors,Washington D.C.,N/A,N/A,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.46,0
3775,SUNY Binghamton University,2.8,Phd,Boston,M,0,0,N/A,1,Lawyer,3/11,3/18,Junior SWE,8/23,10/23,Chef,2/12,2/21,4.38,0
3776,Brown University,1.4,Masters,Washington D.C.,M,0,0,N/A,3,Data scientist,12/15,12/20,N/A,N/A,N/A,N/A,N/A,N/A,2.42,0
3777,Rhode Island School of Design,2.1,Phd,Washington D.C.,N/A,1,0,0,0,Senior SWE,10/13,10/19,Bus Driver,12/22,1/23,Bus Driver,2/10,2/18,3.37,0
3778,SUNY Binghamton University,3.3,Bachelors,Detroit,M,1,0,N/A,1,Chef,3/18,N/A,Senior SWE,10/23,12/23,Chef,9/20,9/21,7.69,0
3779,SUNY Binghamton University,3.1,Masters,Los Angeles,M,0,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.18,1
3780,Brown University,1.4,Phd,Los Angeles,F,N/A,0,1,1,Junior SWE,10/10,10/17,Bus Driver,8/12,8/21,ML Engineer,10/11,10/19,6.77,1
3781,Brown University,3.7,Bachelors,Detroit,N/A,0,0,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.17,0
3782,Brown University,2.3,Bachelors,Boston,M,1,1,N/A,1,Lawyer,1/16,1/18,Bus Driver,7/16,7/21,N/A,N/A,N/A,8.77,1
3783,Providence College,1.4,Phd,Los Angeles,N/A,1,1,N/A,1,Junior SWE,7/15,7/20,Data scientist,9/18,9/19,Bus Driver,7/21,11/21,8.34,0
3784,Rhode Island School of Design,3.6,Phd,New York City,F,1,1,N/A,4,Data scientist,4/21,4/22,Data scientist,10/16,12/16,Senior SWE,7/20,7/21,1.54,0
3785,Bentley University,2.4,Bachelors,Chicago,N/A,1,0,N/A,3,Lawyer,7/21,N/A,Data scientist,8/22,10/22,Lawyer,1/21,1/22,6.59,0
3786,Colgate University,2.0,Masters,Boston,M,1,0,0,3,Junior SWE,4/16,4/17,N/A,N/A,N/A,N/A,N/A,N/A,4.84,1
3787,Colgate University,1.7,Phd,Providence,M,1,1,0,1,Chef,11/21,11/22,Lawyer,1/19,1/20,ML Engineer,2/19,2/22,5.32,0
3788,SUNY New Paltz,1.7,Bachelors,Miami,M,1,0,0,4,ML Engineer,1/16,1/22,ML Engineer,12/18,12/20,Bus Driver,6/22,7/22,8.31,1
3789,Rhode Island School of Design,2.2,Masters,Providence,M,0,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.06,0
3790,Brown University,2.3,Phd,Chicago,N/A,N/A,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.68,0
3791,SUNY Binghamton University,1.5,Masters,Los Angeles,N/A,0,0,0,3,Senior SWE,10/15,10/21,Bus Driver,11/17,11/21,Bus Driver,8/12,8/19,5.25,0
3792,Bentley University,3.0,Phd,Boston,M,N/A,1,1,0,ML Engineer,8/23,11/23,Senior SWE,8/16,8/18,Lawyer,11/18,11/19,2.66,0
3793,Rhode Island School of Design,2.0,Phd,Chicago,M,1,0,N/A,4,ML Engineer,7/23,9/23,Bus Driver,6/11,6/18,Lawyer,6/10,6/14,8.95,0
3794,Columbia University,3.4,Phd,Chicago,M,1,1,1,4,Bus Driver,6/21,6/22,Chef,7/19,7/20,Junior SWE,1/16,1/22,7.79,0
3795,Colgate University,3.3,Bachelors,Boston,F,N/A,0,0,4,Data scientist,5/19,7/19,ML Engineer,10/11,10/12,ML Engineer,9/16,9/17,1.72,0
3796,SUNY Binghamton University,2.3,Bachelors,Miami,M,0,1,0,0,Lawyer,6/22,7/22,Data scientist,8/16,8/19,Senior SWE,5/15,5/17,9.64,0
3797,Colgate University,1.7,Phd,Boston,M,1,0,0,4,Chef,4/16,5/16,Junior SWE,1/20,11/20,Data scientist,7/19,7/22,6.33,1
3798,Bentley University,1.5,Phd,Chicago,F,N/A,0,1,1,Bus Driver,3/16,3/22,ML Engineer,4/17,4/19,Senior SWE,8/16,8/18,9.71,0
3799,Brown University,3.5,Masters,Los Angeles,N/A,0,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.9,0
3800,Colgate University,2.8,Masters,New York City,M,N/A,0,1,2,Chef,10/13,10/14,Data scientist,8/10,8/21,Junior SWE,4/23,8/23,8.95,1
3801,SUNY New Paltz,2.1,Phd,Detroit,M,0,0,N/A,0,Senior SWE,8/18,10/18,Bus Driver,8/18,8/20,N/A,N/A,N/A,5.93,0
3802,SUNY New Paltz,3.8,Bachelors,Detroit,M,0,0,0,2,ML Engineer,6/20,6/22,Lawyer,1/14,1/15,Chef,1/22,12/22,5.59,0
3803,SUNY Binghamton University,1.5,Masters,Miami,N/A,0,1,0,1,Chef,5/15,5/22,Lawyer,6/20,6/22,Chef,6/19,6/20,6.21,0
3804,Rhode Island School of Design,2.5,Phd,Detroit,M,0,0,0,4,ML Engineer,11/12,12/12,Chef,10/21,12/21,Senior SWE,11/20,11/22,5.67,0
3805,Providence College,4.0,Bachelors,Detroit,F,1,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.75,0
3806,Colgate University,1.4,Phd,Boston,F,1,1,N/A,3,Bus Driver,4/11,4/20,N/A,N/A,N/A,N/A,N/A,N/A,7.31,1
3807,Providence College,3.6,Masters,Washington D.C.,F,0,0,0,2,Junior SWE,11/13,11/21,Chef,12/19,12/20,Chef,3/15,3/21,6.96,1
3808,Bentley University,3.3,Masters,Boston,F,N/A,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.98,0
3809,SUNY New Paltz,1.6,Masters,New York City,F,0,0,0,1,Bus Driver,6/11,6/16,Bus Driver,6/11,12/11,Lawyer,1/13,1/19,0.21,0
3810,Colgate University,2.6,Masters,Miami,F,N/A,0,N/A,2,ML Engineer,12/16,12/21,Junior SWE,6/13,12/13,N/A,N/A,N/A,3.67,0
3811,Rhode Island School of Design,2.0,Bachelors,Chicago,N/A,1,1,1,0,Chef,11/18,11/20,N/A,N/A,N/A,N/A,N/A,N/A,6.24,0
3812,Providence College,2.4,Bachelors,Providence,M,N/A,0,1,2,Bus Driver,9/20,9/22,ML Engineer,12/20,1/21,Junior SWE,7/14,7/19,8.8,0
3813,Bentley University,3.8,Masters,Boston,N/A,1,0,0,0,Lawyer,3/17,3/19,Data scientist,2/19,2/21,Chef,5/19,5/22,1.21,0
3814,Rhode Island School of Design,2.6,Phd,Los Angeles,F,0,1,0,3,Lawyer,12/14,12/16,Bus Driver,7/22,10/22,Senior SWE,2/11,2/15,9.31,0
3815,SUNY New Paltz,3.8,Bachelors,Detroit,M,N/A,0,0,3,Chef,5/15,5/18,N/A,N/A,N/A,N/A,N/A,N/A,6.88,1
3816,Providence College,2.2,Phd,New York City,N/A,0,1,0,4,Senior SWE,12/12,12/21,Chef,10/10,10/11,Senior SWE,2/17,2/22,2.19,0
3817,SUNY New Paltz,3.8,Bachelors,Miami,N/A,1,0,1,0,ML Engineer,9/10,9/18,Senior SWE,7/10,7/18,Bus Driver,9/12,9/15,6.01,0
3818,Bentley University,1.4,Bachelors,Chicago,F,N/A,1,N/A,1,Bus Driver,7/22,12/22,Lawyer,9/12,9/18,Data scientist,6/21,6/22,1.89,0
3819,Columbia University,3.0,Bachelors,Detroit,M,0,1,N/A,4,Junior SWE,2/20,2/21,Senior SWE,2/14,2/16,Bus Driver,4/10,4/16,8.07,0
3820,Rhode Island School of Design,2.2,Phd,Miami,F,N/A,0,1,1,Junior SWE,10/20,N/A,Bus Driver,12/22,1/23,Chef,1/16,1/18,9.0,0
3821,Columbia University,2.6,Phd,Miami,N/A,N/A,1,1,2,Senior SWE,2/18,2/20,Bus Driver,1/14,1/19,Junior SWE,7/19,7/20,4.4,0
3822,SUNY New Paltz,3.7,Bachelors,New York City,F,N/A,0,N/A,3,Junior SWE,10/10,N/A,Junior SWE,5/20,5/22,Lawyer,7/17,7/19,4.18,0
3823,Colgate University,2.8,Masters,Detroit,M,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.67,1
3824,Rhode Island School of Design,2.0,Masters,Chicago,M,0,0,0,2,Senior SWE,1/16,1/22,Data scientist,9/22,11/22,Senior SWE,4/17,4/20,1.95,0
3825,Columbia University,1.4,Phd,Boston,F,N/A,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.96,0
3826,Colgate University,1.4,Bachelors,Los Angeles,N/A,0,0,N/A,0,Junior SWE,8/19,8/20,Chef,9/10,9/15,Data scientist,5/11,5/20,6.01,0
3827,SUNY New Paltz,3.7,Masters,Detroit,M,N/A,1,0,0,Junior SWE,1/12,1/22,ML Engineer,7/17,7/22,Data scientist,10/18,10/19,0.05,0
3828,Brown University,3.0,Phd,Chicago,F,0,1,0,2,Lawyer,2/23,N/A,Senior SWE,7/11,7/18,ML Engineer,1/17,1/21,1.69,0
3829,SUNY New Paltz,1.5,Bachelors,Washington D.C.,N/A,1,0,N/A,3,Data scientist,2/12,2/19,Data scientist,9/23,12/23,Data scientist,12/15,12/19,7.02,0
3830,Columbia University,1.8,Bachelors,Los Angeles,F,1,0,1,3,Junior SWE,10/18,N/A,Lawyer,4/22,6/22,Lawyer,10/19,10/21,7.35,0
3831,Columbia University,1.3,Masters,Washington D.C.,M,1,0,0,2,Chef,1/20,1/21,Senior SWE,12/21,1/22,Lawyer,11/21,12/21,9.54,1
3832,SUNY Binghamton University,2.4,Masters,Detroit,M,0,0,N/A,4,ML Engineer,3/20,3/22,Data scientist,7/23,9/23,Junior SWE,8/13,8/16,4.06,0
3833,Brown University,4.0,Phd,Washington D.C.,N/A,0,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.06,0
3834,Columbia University,3.2,Phd,Miami,F,N/A,1,0,2,Data scientist,11/23,12/23,Bus Driver,7/21,11/21,Chef,2/23,5/23,3.57,0
3835,Brown University,1.4,Masters,Washington D.C.,M,N/A,0,0,3,Senior SWE,10/19,11/19,Chef,8/11,8/22,Junior SWE,4/11,4/12,7.87,0
3836,Rhode Island School of Design,2.2,Masters,Detroit,N/A,1,1,0,2,Data scientist,1/22,9/22,Bus Driver,11/18,11/22,Senior SWE,5/23,11/23,6.01,0
3837,Brown University,1.2,Masters,Providence,F,0,1,N/A,1,Senior SWE,3/13,3/17,Chef,4/16,4/17,ML Engineer,4/22,7/22,3.55,0
3838,Columbia University,1.3,Bachelors,Los Angeles,F,N/A,1,1,1,ML Engineer,4/22,5/22,Chef,2/19,2/21,Senior SWE,8/10,8/22,7.42,0
3839,Brown University,2.0,Bachelors,Miami,M,N/A,0,0,0,Junior SWE,8/21,8/22,ML Engineer,1/14,1/16,Chef,11/20,12/20,8.98,0
3840,SUNY New Paltz,3.2,Masters,Boston,N/A,0,1,1,0,ML Engineer,1/10,N/A,Lawyer,7/20,9/20,ML Engineer,7/13,7/22,1.32,0
3841,Columbia University,3.8,Bachelors,Providence,M,0,0,N/A,4,ML Engineer,8/17,8/20,ML Engineer,12/10,12/15,N/A,N/A,N/A,2.51,0
3842,Brown University,1.6,Phd,Los Angeles,N/A,1,1,N/A,0,Lawyer,11/17,11/19,Lawyer,8/10,8/11,Senior SWE,8/18,8/21,1.57,0
3843,Rhode Island School of Design,3.8,Phd,Washington D.C.,F,N/A,1,0,3,Bus Driver,5/17,5/21,Bus Driver,7/23,10/23,ML Engineer,2/12,2/16,2.06,0
3844,SUNY New Paltz,2.6,Masters,New York City,F,0,1,1,1,Lawyer,11/23,12/23,Bus Driver,9/11,9/20,ML Engineer,11/15,11/21,3.81,0
3845,Bentley University,2.9,Masters,Providence,F,0,1,0,4,Chef,10/16,N/A,Data scientist,2/22,6/22,Junior SWE,6/13,6/20,1.42,0
3846,Brown University,3.6,Bachelors,Washington D.C.,F,N/A,0,0,0,Lawyer,4/13,4/18,ML Engineer,2/19,2/22,Chef,4/23,5/23,1.47,0
3847,Rhode Island School of Design,3.0,Phd,Providence,F,0,1,0,3,Bus Driver,9/17,9/20,Senior SWE,11/20,11/22,ML Engineer,12/16,12/17,5.62,0
