Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score,Interview prediction
3024,Columbia University,2.0,Phd,Detroit,M,N/A,0,1,1,Bus Driver,4/19,4/20,Chef,1/21,1/22,N/A,N/A,N/A,7.55,0
3025,Bentley University,1.6,Bachelors,Chicago,N/A,1,1,N/A,1,Chef,5/19,9/19,Lawyer,9/22,10/22,Bus Driver,5/11,5/19,1.79,0
3026,SUNY New Paltz,2.2,Masters,Boston,F,1,1,N/A,4,Senior SWE,6/15,10/15,Senior SWE,10/16,10/20,ML Engineer,10/19,11/19,8.15,0
3027,SUNY Binghamton University,3.4,Phd,New York City,F,1,1,N/A,4,Lawyer,10/18,10/22,N/A,N/A,N/A,N/A,N/A,N/A,2.78,1
3028,Columbia University,3.7,Bachelors,Miami,N/A,1,1,0,1,Data scientist,5/19,5/22,Junior SWE,9/18,9/22,Data scientist,2/23,6/23,9.89,0
3029,Bentley University,3.6,Bachelors,Providence,M,0,1,N/A,3,Bus Driver,8/19,12/19,Senior SWE,10/15,10/21,ML Engineer,5/13,5/16,8.95,1
3030,Columbia University,4.0,Phd,Boston,M,N/A,1,1,1,Bus Driver,2/22,7/22,Lawyer,1/22,12/22,ML Engineer,7/11,7/12,6.35,0
3031,Colgate University,3.2,Phd,Miami,M,0,0,0,0,Lawyer,6/19,6/22,ML Engineer,1/13,1/17,Senior SWE,1/12,1/20,8.96,0
3032,SUNY New Paltz,4.0,Bachelors,Boston,N/A,N/A,0,0,0,ML Engineer,2/19,2/22,Senior SWE,11/23,12/23,Chef,11/22,12/22,5.6,0
3033,Rhode Island School of Design,1.5,Masters,Providence,N/A,1,1,0,3,Bus Driver,12/21,12/22,Chef,12/10,12/18,Senior SWE,7/12,7/13,5.38,0
3034,Bentley University,2.9,Bachelors,Los Angeles,F,1,1,1,1,Lawyer,11/23,12/23,Senior SWE,4/11,4/22,Senior SWE,2/11,2/21,7.43,0
3035,Bentley University,3.7,Masters,Miami,F,1,0,N/A,2,Bus Driver,2/11,2/15,Chef,4/12,4/21,N/A,N/A,N/A,4.74,0
3036,Bentley University,3.6,Masters,Boston,F,0,1,N/A,2,Bus Driver,3/21,N/A,Data scientist,11/15,11/17,Junior SWE,7/13,7/16,8.62,0
3037,Colgate University,3.7,Bachelors,Boston,F,0,0,N/A,4,Chef,12/20,12/21,ML Engineer,6/17,7/17,Junior SWE,5/15,5/22,4.04,0
3038,Bentley University,2.9,Bachelors,Detroit,F,N/A,0,1,1,ML Engineer,9/11,9/21,ML Engineer,8/16,10/16,Bus Driver,8/12,11/12,1.22,0
3039,SUNY Binghamton University,1.8,Masters,Miami,N/A,N/A,1,N/A,1,Data scientist,7/10,7/18,Lawyer,6/22,12/22,N/A,N/A,N/A,3.08,0
3040,Rhode Island School of Design,3.8,Masters,Chicago,M,N/A,1,1,0,Bus Driver,3/18,3/21,Senior SWE,5/16,9/16,N/A,N/A,N/A,2.22,0
3041,Columbia University,1.5,Bachelors,Washington D.C.,F,0,1,1,4,Junior SWE,5/16,5/22,Junior SWE,12/17,12/21,Senior SWE,1/20,1/21,1.19,1
3042,Rhode Island School of Design,2.8,Phd,Providence,F,1,0,1,4,Chef,8/14,8/19,Lawyer,11/12,11/19,Data scientist,5/18,5/20,0.47,0
3043,Providence College,3.0,Masters,New York City,N/A,1,1,1,1,Data scientist,12/18,12/21,Junior SWE,8/19,8/20,Chef,2/12,2/20,8.26,0
3044,Providence College,3.6,Bachelors,Providence,N/A,N/A,0,N/A,4,ML Engineer,5/22,9/22,Junior SWE,7/18,8/18,N/A,N/A,N/A,4.66,0
3045,Providence College,1.8,Bachelors,New York City,N/A,N/A,1,N/A,3,ML Engineer,9/22,12/22,Senior SWE,4/22,5/22,Lawyer,8/21,8/22,4.32,0
3046,SUNY Binghamton University,2.4,Bachelors,Washington D.C.,N/A,N/A,0,0,4,Junior SWE,7/21,7/22,Chef,5/15,5/16,Bus Driver,2/22,9/22,4.25,0
3047,Colgate University,1.4,Bachelors,Detroit,N/A,1,0,0,1,Chef,4/11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.83,0
3048,SUNY Binghamton University,3.9,Phd,Chicago,F,0,0,1,0,Chef,11/12,11/15,Chef,7/11,7/14,N/A,N/A,N/A,2.49,0
3049,Bentley University,2.3,Phd,Los Angeles,M,0,1,N/A,4,Chef,6/17,6/18,Senior SWE,12/19,12/21,Data scientist,3/13,3/17,3.34,0
3050,Rhode Island School of Design,2.1,Phd,Los Angeles,M,N/A,0,N/A,4,Senior SWE,4/20,4/22,ML Engineer,8/16,8/17,ML Engineer,1/22,3/22,4.75,0
3051,Colgate University,2.8,Bachelors,New York City,F,1,0,1,3,Lawyer,11/15,11/21,Junior SWE,7/16,7/19,Bus Driver,8/11,11/11,4.72,0
3052,Colgate University,1.4,Bachelors,Chicago,N/A,N/A,1,1,1,Junior SWE,10/21,N/A,Bus Driver,3/20,3/22,Chef,5/13,5/22,7.17,0
3053,Providence College,3.9,Bachelors,Los Angeles,M,0,0,N/A,3,Senior SWE,2/23,3/23,ML Engineer,6/14,6/21,Junior SWE,2/19,5/19,5.2,0
3054,SUNY New Paltz,2.0,Bachelors,Boston,F,N/A,1,1,0,Junior SWE,11/13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.73,0
3055,Rhode Island School of Design,4.0,Bachelors,Los Angeles,F,1,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.43,0
3056,Bentley University,1.8,Bachelors,Los Angeles,M,0,1,0,0,Data scientist,8/14,8/16,Chef,2/22,9/22,Lawyer,9/20,9/21,9.86,0
3057,Providence College,3.5,Phd,Boston,F,1,1,N/A,2,ML Engineer,2/20,2/22,Junior SWE,2/14,2/15,N/A,N/A,N/A,0.76,0
3058,Colgate University,3.7,Bachelors,Providence,F,0,0,0,0,ML Engineer,7/12,7/22,Junior SWE,4/23,5/23,Chef,9/12,9/18,6.54,0
3059,Columbia University,3.1,Bachelors,Boston,F,1,0,0,0,Data scientist,7/14,7/16,Bus Driver,8/11,8/21,Data scientist,6/19,6/22,3.09,0
3060,Brown University,2.2,Masters,Los Angeles,F,0,1,N/A,1,Chef,1/21,2/21,Chef,6/15,6/17,Chef,3/10,3/21,2.27,0
3061,Brown University,3.8,Phd,Chicago,F,N/A,1,N/A,4,ML Engineer,6/13,6/17,Lawyer,11/11,11/17,ML Engineer,9/13,9/22,6.02,1
3062,SUNY New Paltz,3.9,Bachelors,Detroit,M,1,0,N/A,4,Chef,7/14,N/A,Data scientist,9/15,9/21,Lawyer,8/14,8/19,6.99,1
3063,Brown University,3.2,Masters,Providence,N/A,0,1,1,3,ML Engineer,1/23,4/23,N/A,N/A,N/A,N/A,N/A,N/A,2.09,0
3064,Providence College,3.0,Masters,Providence,F,0,0,0,1,Data scientist,11/17,12/17,Lawyer,2/13,2/22,Lawyer,9/23,10/23,7.17,0
3065,Brown University,2.7,Bachelors,Providence,M,1,1,0,2,ML Engineer,11/16,11/18,ML Engineer,10/20,12/20,N/A,N/A,N/A,0.83,1
3066,Brown University,3.5,Masters,New York City,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.6,0
3067,Providence College,1.8,Masters,New York City,N/A,0,0,0,1,Data scientist,12/11,12/19,Lawyer,8/16,9/16,Lawyer,8/11,8/16,1.69,0
3068,Colgate University,3.6,Masters,Providence,N/A,1,1,1,4,ML Engineer,7/21,7/22,Junior SWE,11/22,12/22,Senior SWE,10/12,10/22,8.25,0
3069,SUNY New Paltz,3.1,Masters,Los Angeles,M,N/A,1,N/A,2,ML Engineer,10/10,10/16,N/A,N/A,N/A,N/A,N/A,N/A,3.85,1
3070,Rhode Island School of Design,2.2,Phd,Miami,N/A,1,0,1,4,Senior SWE,12/23,1/24,Senior SWE,2/19,2/21,Chef,1/23,12/23,6.04,0
3071,Columbia University,1.4,Bachelors,Chicago,N/A,0,0,N/A,2,Junior SWE,2/19,2/21,Data scientist,2/22,7/22,ML Engineer,10/15,10/20,0.91,0
3072,Providence College,2.1,Phd,Chicago,M,N/A,0,N/A,1,Bus Driver,5/13,5/18,Data scientist,4/11,4/17,Junior SWE,3/20,3/21,6.46,1
3073,Colgate University,1.6,Masters,Chicago,F,0,1,0,1,Chef,11/13,11/21,Junior SWE,8/19,8/21,Data scientist,11/13,11/21,2.12,0
3074,Rhode Island School of Design,1.3,Masters,Detroit,M,N/A,1,N/A,0,Senior SWE,8/11,8/12,ML Engineer,4/16,4/22,N/A,N/A,N/A,0.46,1
3075,SUNY Binghamton University,1.3,Phd,New York City,F,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.61,0
3076,Providence College,3.0,Bachelors,Detroit,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.4,0
3077,Rhode Island School of Design,3.2,Phd,New York City,M,0,1,0,0,Senior SWE,10/23,N/A,Lawyer,3/16,3/22,Bus Driver,9/12,9/14,9.49,0
3078,Providence College,2.1,Bachelors,New York City,M,0,0,1,1,Senior SWE,11/12,11/13,ML Engineer,7/23,9/23,Chef,5/22,8/22,1.69,0
3079,Providence College,3.4,Masters,Providence,N/A,N/A,1,1,0,Senior SWE,10/22,11/22,N/A,N/A,N/A,N/A,N/A,N/A,0.16,0
3080,Brown University,2.7,Bachelors,Detroit,M,0,0,0,4,Data scientist,12/19,12/21,Senior SWE,2/10,2/22,Chef,6/15,6/22,4.17,0
3081,Providence College,3.9,Phd,New York City,F,N/A,0,1,4,Lawyer,10/17,12/17,ML Engineer,4/22,6/22,Lawyer,11/23,12/23,8.07,0
3082,Colgate University,1.5,Bachelors,Washington D.C.,F,0,1,0,3,Junior SWE,10/21,12/21,Junior SWE,7/12,7/16,Chef,3/11,3/19,8.61,0
3083,Brown University,2.8,Bachelors,Washington D.C.,N/A,0,0,1,1,Chef,2/16,2/22,Bus Driver,7/11,7/20,Data scientist,8/16,8/17,5.65,0
3084,SUNY New Paltz,1.2,Masters,Providence,N/A,N/A,0,N/A,2,Senior SWE,7/10,7/11,Chef,8/14,8/21,ML Engineer,7/12,7/19,1.48,0
3085,SUNY Binghamton University,1.7,Bachelors,Detroit,M,0,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.13,0
3086,Providence College,1.8,Phd,New York City,F,0,1,0,0,Bus Driver,2/14,2/21,Lawyer,10/23,12/23,Chef,4/13,4/22,2.47,0
3087,Colgate University,3.6,Bachelors,Los Angeles,F,N/A,1,1,4,Lawyer,6/10,6/13,ML Engineer,3/23,7/23,Bus Driver,9/19,11/19,7.84,0
3088,SUNY Binghamton University,1.2,Phd,Detroit,F,0,1,N/A,1,Bus Driver,9/16,9/22,Chef,5/20,10/20,Bus Driver,4/23,5/23,2.36,1
3089,Bentley University,3.0,Bachelors,Providence,M,0,1,0,1,Senior SWE,8/12,N/A,Junior SWE,7/21,7/22,Junior SWE,1/14,5/14,3.15,0
3090,SUNY Binghamton University,1.8,Phd,Washington D.C.,M,1,0,N/A,3,Data scientist,6/21,8/21,Lawyer,4/12,4/15,Junior SWE,12/18,1/19,0.7,0
3091,Colgate University,3.5,Bachelors,Miami,F,0,0,0,4,ML Engineer,10/20,10/21,Junior SWE,8/21,8/22,Chef,7/19,7/22,4.1,1
3092,Brown University,2.4,Phd,New York City,F,1,1,0,1,Senior SWE,11/20,11/22,ML Engineer,9/10,9/11,ML Engineer,7/16,10/16,1.41,0
3093,Rhode Island School of Design,2.5,Bachelors,Providence,N/A,N/A,0,1,3,Data scientist,4/18,4/20,Lawyer,9/14,9/15,Senior SWE,7/12,7/14,0.96,0
3094,Providence College,2.1,Phd,Boston,N/A,N/A,0,0,0,Data scientist,8/19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.24,0
3095,Columbia University,3.0,Masters,Chicago,M,0,1,0,3,Junior SWE,11/23,12/23,Bus Driver,5/19,9/19,Senior SWE,8/17,8/22,9.61,0
3096,SUNY New Paltz,2.6,Bachelors,Boston,M,1,0,1,3,Junior SWE,3/20,5/20,Data scientist,1/23,12/23,N/A,N/A,N/A,3.23,0
3097,Brown University,2.8,Phd,Detroit,M,1,0,N/A,0,Junior SWE,11/16,11/19,Senior SWE,10/12,10/16,ML Engineer,5/12,5/14,5.9,0
3098,SUNY New Paltz,1.7,Phd,Los Angeles,M,1,0,1,1,Chef,5/18,5/19,Bus Driver,11/10,11/20,ML Engineer,4/20,12/20,9.7,1
3099,Colgate University,2.9,Masters,Boston,M,N/A,1,0,1,Data scientist,7/16,7/20,Senior SWE,11/11,11/14,Senior SWE,11/12,11/17,7.18,0
3100,Columbia University,1.5,Phd,New York City,N/A,0,1,N/A,2,ML Engineer,7/18,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.67,0
3101,SUNY Binghamton University,3.1,Phd,New York City,F,N/A,0,1,3,Junior SWE,1/13,1/17,ML Engineer,2/22,5/22,Data scientist,2/18,2/21,0.06,0
3102,Brown University,3.7,Bachelors,Detroit,M,1,1,N/A,3,Lawyer,1/15,1/18,Senior SWE,3/13,3/19,ML Engineer,8/17,12/17,2.94,1
3103,Rhode Island School of Design,1.2,Phd,Miami,M,1,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.97,1
3104,SUNY Binghamton University,3.0,Bachelors,Washington D.C.,M,1,0,N/A,1,Bus Driver,6/13,6/18,Data scientist,1/10,1/21,Senior SWE,2/13,2/22,0.63,1
3105,Providence College,1.2,Masters,New York City,F,1,0,N/A,1,ML Engineer,4/20,4/21,Data scientist,1/18,1/19,Chef,11/16,11/17,8.64,0
3106,Colgate University,1.7,Masters,Boston,N/A,0,0,N/A,1,Senior SWE,4/18,4/19,Chef,1/15,1/18,Senior SWE,5/16,5/21,7.67,0
3107,Rhode Island School of Design,3.3,Masters,Providence,N/A,N/A,0,0,1,Lawyer,10/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A,7.88,0
3108,Brown University,3.1,Phd,Miami,F,N/A,0,N/A,3,Lawyer,4/11,4/17,Junior SWE,10/14,10/20,Data scientist,11/21,11/22,0.82,1
3109,Rhode Island School of Design,1.8,Bachelors,Chicago,N/A,N/A,1,1,0,ML Engineer,8/18,8/19,Junior SWE,7/16,7/18,Senior SWE,12/16,12/17,1.78,0
3110,SUNY Binghamton University,2.0,Phd,Providence,M,1,1,N/A,2,ML Engineer,3/11,3/19,Data scientist,11/20,11/21,Chef,7/20,7/22,4.86,1
3111,Columbia University,3.7,Masters,Los Angeles,N/A,1,1,N/A,0,Lawyer,9/15,9/22,Chef,6/18,7/18,Chef,10/13,10/17,9.93,0
3112,SUNY New Paltz,1.2,Masters,Miami,F,0,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.81,0
3113,Columbia University,3.4,Bachelors,Detroit,F,0,0,0,3,Data scientist,2/13,2/21,ML Engineer,5/15,5/20,N/A,N/A,N/A,5.39,0
3114,Bentley University,1.2,Bachelors,New York City,N/A,0,0,0,4,Junior SWE,9/14,N/A,Senior SWE,6/17,11/17,Junior SWE,2/10,2/13,0.93,0
3115,SUNY Binghamton University,3.3,Bachelors,Providence,N/A,N/A,1,1,3,Data scientist,2/23,6/23,Chef,2/19,2/21,Bus Driver,3/19,4/19,0.9,0
3116,Providence College,3.5,Bachelors,Providence,F,1,0,N/A,1,Junior SWE,7/21,12/21,Lawyer,11/11,11/19,Data scientist,7/20,7/22,7.12,0
3117,Bentley University,1.3,Masters,Chicago,F,1,1,0,2,Lawyer,10/14,10/18,N/A,N/A,N/A,N/A,N/A,N/A,7.96,1
3118,SUNY Binghamton University,3.5,Masters,Washington D.C.,M,1,1,1,2,Lawyer,1/19,1/20,Bus Driver,9/11,9/16,Lawyer,5/11,5/21,5.68,0
3119,Rhode Island School of Design,1.8,Masters,Chicago,M,0,1,1,1,Junior SWE,2/12,2/17,Lawyer,11/18,11/19,Data scientist,7/22,11/22,2.96,0
3120,SUNY New Paltz,1.6,Bachelors,Chicago,N/A,N/A,1,N/A,4,Chef,10/19,10/22,Junior SWE,1/22,4/22,N/A,N/A,N/A,9.91,0
3121,Providence College,1.2,Bachelors,Chicago,F,1,1,N/A,2,Junior SWE,5/20,10/20,Lawyer,10/11,10/12,Bus Driver,12/11,12/18,9.29,0
3122,Bentley University,2.9,Phd,Providence,N/A,N/A,0,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.45,0
3123,Colgate University,3.5,Bachelors,Providence,F,1,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.55,1
3124,Rhode Island School of Design,1.6,Masters,Boston,N/A,N/A,0,0,1,Chef,2/23,11/23,N/A,N/A,N/A,N/A,N/A,N/A,0.31,0
3125,SUNY New Paltz,3.2,Masters,Chicago,M,0,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.92,1
3126,Columbia University,2.4,Masters,Providence,F,0,1,N/A,1,ML Engineer,2/23,N/A,Chef,6/20,6/22,Senior SWE,3/20,11/20,9.22,0
3127,SUNY Binghamton University,1.2,Bachelors,Detroit,F,N/A,0,0,2,Chef,6/10,6/21,Bus Driver,4/15,4/21,N/A,N/A,N/A,5.14,0
3128,Colgate University,2.2,Phd,Los Angeles,F,1,0,N/A,1,Chef,11/12,11/15,N/A,N/A,N/A,N/A,N/A,N/A,5.79,0
3129,Bentley University,3.2,Masters,Los Angeles,F,0,1,1,2,Lawyer,7/11,7/15,Data scientist,6/11,6/21,Lawyer,3/19,12/19,6.7,0
3130,SUNY Binghamton University,2.6,Bachelors,Washington D.C.,N/A,1,0,0,4,Senior SWE,3/10,3/18,Lawyer,11/21,11/22,Chef,12/11,12/13,7.6,0
3131,Brown University,2.1,Masters,Washington D.C.,M,N/A,1,0,3,Chef,5/21,8/21,Junior SWE,2/15,2/18,N/A,N/A,N/A,9.43,0
3132,SUNY New Paltz,2.0,Bachelors,Detroit,F,0,0,N/A,2,Chef,1/23,7/23,Data scientist,12/23,1/24,Lawyer,3/20,3/21,4.24,0
3133,Brown University,3.2,Phd,Miami,M,1,1,N/A,4,Bus Driver,3/10,3/16,Junior SWE,2/19,2/21,N/A,N/A,N/A,0.05,0
3134,SUNY New Paltz,1.4,Phd,Miami,N/A,1,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.69,0
3135,Rhode Island School of Design,3.4,Phd,Detroit,F,0,1,0,4,Junior SWE,5/16,5/20,Bus Driver,8/15,8/22,Chef,2/10,2/22,2.15,0
3136,Colgate University,1.4,Masters,Los Angeles,M,0,0,0,1,ML Engineer,11/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A,0.65,0
3137,Bentley University,3.2,Bachelors,Miami,M,1,1,0,4,Lawyer,12/18,12/22,Junior SWE,3/17,3/21,Lawyer,3/16,3/17,0.02,1
3138,Providence College,1.4,Phd,Chicago,M,1,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.07,0
3139,Brown University,2.0,Bachelors,Providence,N/A,N/A,1,1,0,Lawyer,4/17,4/19,Lawyer,8/17,8/18,Junior SWE,7/11,7/17,1.24,0
3140,Brown University,2.7,Masters,Washington D.C.,F,1,1,0,0,Lawyer,7/19,7/22,Data scientist,7/11,7/21,Junior SWE,4/17,4/22,3.1,1
3141,SUNY Binghamton University,3.6,Phd,Providence,F,0,0,1,3,Junior SWE,3/22,N/A,Chef,9/23,10/23,N/A,N/A,N/A,2.21,0
3142,Rhode Island School of Design,2.6,Masters,Boston,M,0,0,0,3,Junior SWE,4/19,4/21,Bus Driver,7/18,12/18,Data scientist,4/11,4/13,5.16,0
3143,Providence College,3.6,Masters,Miami,M,1,0,N/A,3,Junior SWE,11/20,11/21,Data scientist,8/22,12/22,N/A,N/A,N/A,5.8,0
3144,Providence College,3.7,Phd,Detroit,M,0,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.48,0
3145,SUNY Binghamton University,3.6,Masters,Detroit,M,1,0,N/A,2,Chef,9/18,9/22,Junior SWE,1/18,1/21,Chef,3/19,3/20,4.71,1
3146,Brown University,2.0,Phd,Detroit,F,1,1,0,4,Bus Driver,12/22,1/23,Junior SWE,5/10,5/12,Bus Driver,10/21,12/21,7.13,0
3147,Brown University,3.3,Masters,Los Angeles,F,N/A,0,N/A,2,ML Engineer,1/23,7/23,Data scientist,2/12,2/18,Senior SWE,4/12,4/16,5.7,0
3148,Providence College,2.6,Phd,Miami,M,N/A,0,0,1,Chef,6/14,6/17,Bus Driver,11/22,12/22,Bus Driver,7/14,12/14,8.92,0
3149,Providence College,2.6,Phd,Detroit,M,1,0,1,2,Junior SWE,9/12,9/15,Lawyer,3/17,3/22,ML Engineer,7/15,7/19,2.2,1
3150,Bentley University,3.8,Phd,Miami,M,1,0,1,0,Senior SWE,3/22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.57,1
3151,SUNY Binghamton University,2.5,Masters,Washington D.C.,N/A,N/A,1,1,3,Senior SWE,2/14,2/19,N/A,N/A,N/A,N/A,N/A,N/A,6.94,0
3152,SUNY Binghamton University,1.2,Bachelors,Providence,M,0,1,N/A,3,ML Engineer,9/20,10/20,N/A,N/A,N/A,N/A,N/A,N/A,1.18,0
3153,Brown University,1.3,Masters,Miami,N/A,N/A,0,0,3,Chef,12/18,N/A,Lawyer,10/14,10/16,Junior SWE,7/13,7/15,5.75,0
3154,SUNY Binghamton University,2.8,Masters,Los Angeles,M,N/A,0,1,4,ML Engineer,2/19,2/21,ML Engineer,3/10,3/15,Chef,4/12,6/12,3.83,0
3155,Columbia University,2.9,Masters,Providence,N/A,1,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.42,0
3156,Brown University,3.3,Bachelors,Los Angeles,N/A,0,1,N/A,0,Senior SWE,4/18,4/21,Chef,1/22,7/22,Junior SWE,8/12,11/12,8.59,0
3157,Bentley University,3.7,Masters,Boston,N/A,0,0,N/A,0,Senior SWE,1/12,N/A,Data scientist,6/21,6/22,Lawyer,6/18,6/20,9.26,0
3158,Columbia University,1.4,Masters,Los Angeles,F,1,0,0,1,Chef,8/15,8/17,Data scientist,7/21,7/22,Senior SWE,2/23,12/23,3.71,0
3159,Bentley University,3.9,Masters,Detroit,N/A,0,1,1,0,ML Engineer,9/13,N/A,Data scientist,5/12,5/21,Chef,10/17,10/20,8.01,0
3160,Providence College,3.8,Phd,New York City,N/A,0,0,1,1,Lawyer,2/14,N/A,ML Engineer,2/11,2/20,Junior SWE,4/11,4/17,3.85,0
3161,Columbia University,1.6,Phd,Miami,N/A,1,1,N/A,4,Junior SWE,12/11,12/19,Senior SWE,8/11,8/22,Junior SWE,10/12,10/22,8.93,0
3162,Columbia University,2.6,Phd,Providence,F,1,0,0,1,Chef,1/22,7/22,N/A,N/A,N/A,N/A,N/A,N/A,5.99,1
3163,Columbia University,1.3,Bachelors,New York City,M,N/A,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.12,1
3164,Providence College,3.3,Masters,Chicago,N/A,1,0,0,0,Senior SWE,3/22,10/22,Chef,7/23,10/23,Data scientist,9/18,11/18,4.45,0
3165,Bentley University,1.5,Phd,Boston,M,N/A,1,1,3,Lawyer,4/17,4/20,Data scientist,2/23,8/23,Senior SWE,6/13,6/19,9.3,0
3166,Colgate University,1.8,Masters,Providence,M,1,0,1,3,Junior SWE,10/21,11/21,Chef,6/22,11/22,Data scientist,6/21,6/22,1.1,1
3167,SUNY New Paltz,2.6,Bachelors,Providence,M,N/A,1,0,4,Data scientist,8/16,8/20,Data scientist,11/13,11/18,N/A,N/A,N/A,2.82,0
3168,Providence College,2.5,Bachelors,New York City,N/A,1,1,1,2,ML Engineer,10/11,12/11,ML Engineer,6/13,6/21,N/A,N/A,N/A,2.46,0
3169,Bentley University,2.0,Phd,Providence,M,N/A,1,N/A,3,Junior SWE,12/23,1/24,Lawyer,11/15,12/15,Bus Driver,3/17,3/22,2.29,0
3170,Colgate University,2.2,Bachelors,New York City,F,1,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.92,0
3171,Brown University,1.7,Phd,Detroit,N/A,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.41,0
3172,Brown University,1.6,Bachelors,Los Angeles,M,1,0,0,1,ML Engineer,4/14,4/16,N/A,N/A,N/A,N/A,N/A,N/A,0.93,0
3173,Providence College,2.2,Masters,Chicago,F,1,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.68,0
3174,Bentley University,1.5,Bachelors,Washington D.C.,F,0,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.81,0
3175,Rhode Island School of Design,2.2,Phd,Detroit,N/A,0,1,1,4,Junior SWE,11/15,11/16,Bus Driver,4/11,4/16,N/A,N/A,N/A,0.39,0
3176,Brown University,3.1,Masters,Chicago,N/A,N/A,1,0,2,Junior SWE,3/14,3/18,ML Engineer,2/17,2/22,ML Engineer,2/11,2/21,4.26,0
3177,Rhode Island School of Design,3.2,Masters,Chicago,F,N/A,0,N/A,2,Data scientist,1/16,1/18,ML Engineer,3/22,8/22,Chef,7/12,7/16,2.43,0
3178,Providence College,3.4,Bachelors,Chicago,N/A,N/A,0,1,2,Chef,4/15,4/21,N/A,N/A,N/A,N/A,N/A,N/A,4.34,0
3179,SUNY New Paltz,3.6,Masters,Providence,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.35,0
3180,SUNY Binghamton University,2.2,Masters,Los Angeles,N/A,0,0,1,4,Chef,6/14,6/17,Junior SWE,9/20,12/20,ML Engineer,9/15,11/15,7.74,0
3181,Rhode Island School of Design,3.8,Masters,Miami,F,1,0,1,0,ML Engineer,9/17,9/22,N/A,N/A,N/A,N/A,N/A,N/A,0.95,0
3182,Bentley University,2.5,Bachelors,Providence,M,N/A,0,0,3,Senior SWE,4/21,8/21,Senior SWE,11/11,11/14,Senior SWE,11/19,11/22,9.28,0
3183,Rhode Island School of Design,2.7,Phd,Detroit,N/A,N/A,1,1,0,Bus Driver,12/22,1/23,Data scientist,2/10,2/19,Lawyer,12/15,12/20,8.81,0
3184,SUNY Binghamton University,1.2,Bachelors,Washington D.C.,F,N/A,0,N/A,0,Junior SWE,1/20,1/21,Junior SWE,11/19,12/19,Lawyer,10/14,10/20,9.18,0
3185,Colgate University,1.6,Bachelors,Los Angeles,F,1,0,0,4,Data scientist,9/20,11/20,N/A,N/A,N/A,N/A,N/A,N/A,4.88,1
3186,Providence College,2.8,Masters,New York City,M,1,1,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.63,1
3187,Providence College,1.8,Bachelors,Providence,N/A,1,1,1,4,Senior SWE,3/14,10/14,ML Engineer,3/14,7/14,Junior SWE,8/15,8/18,4.39,0
3188,Colgate University,4.0,Masters,Miami,N/A,0,1,N/A,0,Junior SWE,1/17,1/18,Junior SWE,12/13,12/18,Data scientist,5/15,5/18,9.52,0
3189,SUNY New Paltz,3.8,Bachelors,Detroit,M,1,1,0,3,Chef,8/19,8/22,N/A,N/A,N/A,N/A,N/A,N/A,3.29,1
3190,SUNY New Paltz,2.8,Bachelors,Boston,M,N/A,0,0,3,Junior SWE,10/22,12/22,Senior SWE,7/17,7/19,Bus Driver,11/20,11/22,7.06,0
