Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
3010,Rhode Island School of Design,3.0000000000000018,Phd,Boston,N/A,N/A,1,1,4,Chef,5/21,5/22,Bus Driver,2/18,2/20,Bus Driver,1/15,1/17
3011,Bentley University,3.400000000000002,Masters,Boston,M,1,1,N/A,4,Data scientist,8/16,11/16,Senior SWE,7/23,12/23,N/A,N/A,N/A
3012,Colgate University,3.200000000000002,Phd,New York City,M,1,0,0,2,Chef,5/17,5/22,ML Engineer,3/15,3/16,Bus Driver,7/23,12/23
3013,Rhode Island School of Design,1.3,Bachelors,Washington D.C.,M,0,1,1,0,Senior SWE,7/19,7/20,N/A,N/A,N/A,N/A,N/A,N/A
3014,SUNY Binghamton University,2.000000000000001,Bachelors,Los Angeles,F,N/A,1,1,2,Chef,5/19,N/A,Chef,2/11,2/17,Lawyer,12/10,12/20
3015,SUNY New Paltz,3.0000000000000018,Bachelors,Providence,F,1,1,1,2,Data scientist,12/17,12/20,Bus Driver,9/13,9/16,Bus Driver,6/11,6/14
3016,Brown University,3.8000000000000025,Masters,Providence,N/A,0,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3017,Bentley University,3.0000000000000018,Masters,Miami,M,1,0,N/A,4,Data scientist,6/23,7/23,Data scientist,1/22,5/22,Chef,3/14,3/18
3018,Brown University,2.700000000000001,Bachelors,Miami,N/A,N/A,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3019,Providence College,2.500000000000001,Masters,Washington D.C.,F,0,1,1,1,Junior SWE,6/18,6/20,Senior SWE,3/16,3/22,Senior SWE,12/19,12/22
3020,Colgate University,2.8000000000000016,Masters,Providence,F,N/A,0,N/A,1,Bus Driver,3/21,3/22,Data scientist,7/20,7/22,ML Engineer,5/22,8/22
3021,Providence College,2.000000000000001,Bachelors,Washington D.C.,M,1,0,0,1,Junior SWE,2/16,2/22,Data scientist,4/20,4/21,Data scientist,12/18,12/20
3022,SUNY New Paltz,2.9000000000000012,Bachelors,Washington D.C.,F,1,1,N/A,3,Lawyer,12/13,1/14,ML Engineer,8/22,11/22,Junior SWE,3/13,3/15
3023,Columbia University,2.4000000000000012,Phd,Chicago,N/A,1,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3024,Columbia University,2.000000000000001,Phd,Detroit,M,N/A,0,1,1,Bus Driver,4/19,4/20,Chef,1/21,1/22,N/A,N/A,N/A
3025,Bentley University,1.6000000000000003,Bachelors,Chicago,N/A,1,1,N/A,1,Chef,5/19,9/19,Lawyer,9/22,10/22,Bus Driver,5/11,5/19
3026,SUNY New Paltz,2.200000000000001,Masters,Boston,F,1,1,N/A,4,Senior SWE,6/15,10/15,Senior SWE,10/16,10/20,ML Engineer,10/19,11/19
3027,SUNY Binghamton University,3.400000000000002,Phd,New York City,F,1,1,N/A,4,Lawyer,10/18,10/22,N/A,N/A,N/A,N/A,N/A,N/A
3028,Columbia University,3.700000000000002,Bachelors,Miami,N/A,1,1,0,1,Data scientist,5/19,5/22,Junior SWE,9/18,9/22,Data scientist,2/23,6/23
3029,Bentley University,3.6000000000000023,Bachelors,Providence,M,0,1,N/A,3,Bus Driver,8/19,12/19,Senior SWE,10/15,10/21,ML Engineer,5/13,5/16
3030,Columbia University,4.000000000000003,Phd,Boston,M,N/A,1,1,1,Bus Driver,2/22,7/22,Lawyer,1/22,12/22,ML Engineer,7/11,7/12
3031,Colgate University,3.200000000000002,Phd,Miami,M,0,0,0,0,Lawyer,6/19,6/22,ML Engineer,1/13,1/17,Senior SWE,1/12,1/20
3032,SUNY New Paltz,4.000000000000003,Bachelors,Boston,N/A,N/A,0,0,0,ML Engineer,2/19,2/22,Senior SWE,11/23,12/23,Chef,11/22,12/22
3033,Rhode Island School of Design,1.5000000000000002,Masters,Providence,N/A,1,1,0,3,Bus Driver,12/21,12/22,Chef,12/10,12/18,Senior SWE,7/12,7/13
3034,Bentley University,2.9000000000000012,Bachelors,Los Angeles,F,1,1,1,1,Lawyer,11/23,12/23,Senior SWE,4/11,4/22,Senior SWE,2/11,2/21
3035,Bentley University,3.700000000000002,Masters,Miami,F,1,0,N/A,2,Bus Driver,2/11,2/15,Chef,4/12,4/21,N/A,N/A,N/A
3036,Bentley University,3.6000000000000023,Masters,Boston,F,0,1,N/A,2,Bus Driver,3/21,N/A,Data scientist,11/15,11/17,Junior SWE,7/13,7/16
3037,Colgate University,3.700000000000002,Bachelors,Boston,F,0,0,N/A,4,Chef,12/20,12/21,ML Engineer,6/17,7/17,Junior SWE,5/15,5/22
3038,Bentley University,2.9000000000000012,Bachelors,Detroit,F,N/A,0,1,1,ML Engineer,9/11,9/21,ML Engineer,8/16,10/16,Bus Driver,8/12,11/12
3039,SUNY Binghamton University,1.8000000000000005,Masters,Miami,N/A,N/A,1,N/A,1,Data scientist,7/10,7/18,Lawyer,6/22,12/22,N/A,N/A,N/A
3040,Rhode Island School of Design,3.8000000000000025,Masters,Chicago,M,N/A,1,1,0,Bus Driver,3/18,3/21,Senior SWE,5/16,9/16,N/A,N/A,N/A
3041,Columbia University,1.5000000000000002,Bachelors,Washington D.C.,F,0,1,1,4,Junior SWE,5/16,5/22,Junior SWE,12/17,12/21,Senior SWE,1/20,1/21
3042,Rhode Island School of Design,2.8000000000000016,Phd,Providence,F,1,0,1,4,Chef,8/14,8/19,Lawyer,11/12,11/19,Data scientist,5/18,5/20
3043,Providence College,3.0000000000000018,Masters,New York City,N/A,1,1,1,1,Data scientist,12/18,12/21,Junior SWE,8/19,8/20,Chef,2/12,2/20
3044,Providence College,3.6000000000000023,Bachelors,Providence,N/A,N/A,0,N/A,4,ML Engineer,5/22,9/22,Junior SWE,7/18,8/18,N/A,N/A,N/A
3045,Providence College,1.8000000000000005,Bachelors,New York City,N/A,N/A,1,N/A,3,ML Engineer,9/22,12/22,Senior SWE,4/22,5/22,Lawyer,8/21,8/22
3046,SUNY Binghamton University,2.4000000000000012,Bachelors,Washington D.C.,N/A,N/A,0,0,4,Junior SWE,7/21,7/22,Chef,5/15,5/16,Bus Driver,2/22,9/22
3047,Colgate University,1.4000000000000001,Bachelors,Detroit,N/A,1,0,0,1,Chef,4/11,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3048,SUNY Binghamton University,3.900000000000002,Phd,Chicago,F,0,0,1,0,Chef,11/12,11/15,Chef,7/11,7/14,N/A,N/A,N/A
3049,Bentley University,2.3000000000000007,Phd,Los Angeles,M,0,1,N/A,4,Chef,6/17,6/18,Senior SWE,12/19,12/21,Data scientist,3/13,3/17
3050,Rhode Island School of Design,2.1000000000000005,Phd,Los Angeles,M,N/A,0,N/A,4,Senior SWE,4/20,4/22,ML Engineer,8/16,8/17,ML Engineer,1/22,3/22
3051,Colgate University,2.8000000000000016,Bachelors,New York City,F,1,0,1,3,Lawyer,11/15,11/21,Junior SWE,7/16,7/19,Bus Driver,8/11,11/11
3052,Colgate University,1.4000000000000001,Bachelors,Chicago,N/A,N/A,1,1,1,Junior SWE,10/21,N/A,Bus Driver,3/20,3/22,Chef,5/13,5/22
3053,Providence College,3.900000000000002,Bachelors,Los Angeles,M,0,0,N/A,3,Senior SWE,2/23,3/23,ML Engineer,6/14,6/21,Junior SWE,2/19,5/19
3054,SUNY New Paltz,2.000000000000001,Bachelors,Boston,F,N/A,1,1,0,Junior SWE,11/13,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3055,Rhode Island School of Design,4.000000000000003,Bachelors,Los Angeles,F,1,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3056,Bentley University,1.8000000000000005,Bachelors,Los Angeles,M,0,1,0,0,Data scientist,8/14,8/16,Chef,2/22,9/22,Lawyer,9/20,9/21
3057,Providence College,3.5000000000000018,Phd,Boston,F,1,1,N/A,2,ML Engineer,2/20,2/22,Junior SWE,2/14,2/15,N/A,N/A,N/A
3058,Colgate University,3.700000000000002,Bachelors,Providence,F,0,0,0,0,ML Engineer,7/12,7/22,Junior SWE,4/23,5/23,Chef,9/12,9/18
3059,Columbia University,3.1000000000000014,Bachelors,Boston,F,1,0,0,0,Data scientist,7/14,7/16,Bus Driver,8/11,8/21,Data scientist,6/19,6/22
3060,Brown University,2.200000000000001,Masters,Los Angeles,F,0,1,N/A,1,Chef,1/21,2/21,Chef,6/15,6/17,Chef,3/10,3/21
3061,Brown University,3.8000000000000025,Phd,Chicago,F,N/A,1,N/A,4,ML Engineer,6/13,6/17,Lawyer,11/11,11/17,ML Engineer,9/13,9/22
3062,SUNY New Paltz,3.900000000000002,Bachelors,Detroit,M,1,0,N/A,4,Chef,7/14,N/A,Data scientist,9/15,9/21,Lawyer,8/14,8/19
3063,Brown University,3.200000000000002,Masters,Providence,N/A,0,1,1,3,ML Engineer,1/23,4/23,N/A,N/A,N/A,N/A,N/A,N/A
3064,Providence College,3.0000000000000018,Masters,Providence,F,0,0,0,1,Data scientist,11/17,12/17,Lawyer,2/13,2/22,Lawyer,9/23,10/23
3065,Brown University,2.700000000000001,Bachelors,Providence,M,1,1,0,2,ML Engineer,11/16,11/18,ML Engineer,10/20,12/20,N/A,N/A,N/A
3066,Brown University,3.5000000000000018,Masters,New York City,M,N/A,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3067,Providence College,1.8000000000000005,Masters,New York City,N/A,0,0,0,1,Data scientist,12/11,12/19,Lawyer,8/16,9/16,Lawyer,8/11,8/16
3068,Colgate University,3.6000000000000023,Masters,Providence,N/A,1,1,1,4,ML Engineer,7/21,7/22,Junior SWE,11/22,12/22,Senior SWE,10/12,10/22
3069,SUNY New Paltz,3.1000000000000014,Masters,Los Angeles,M,N/A,1,N/A,2,ML Engineer,10/10,10/16,N/A,N/A,N/A,N/A,N/A,N/A
3070,Rhode Island School of Design,2.200000000000001,Phd,Miami,N/A,1,0,1,4,Senior SWE,12/23,1/24,Senior SWE,2/19,2/21,Chef,1/23,12/23
3071,Columbia University,1.4000000000000001,Bachelors,Chicago,N/A,0,0,N/A,2,Junior SWE,2/19,2/21,Data scientist,2/22,7/22,ML Engineer,10/15,10/20
3072,Providence College,2.1000000000000005,Phd,Chicago,M,N/A,0,N/A,1,Bus Driver,5/13,5/18,Data scientist,4/11,4/17,Junior SWE,3/20,3/21
3073,Colgate University,1.6000000000000003,Masters,Chicago,F,0,1,0,1,Chef,11/13,11/21,Junior SWE,8/19,8/21,Data scientist,11/13,11/21
3074,Rhode Island School of Design,1.3,Masters,Detroit,M,N/A,1,N/A,0,Senior SWE,8/11,8/12,ML Engineer,4/16,4/22,N/A,N/A,N/A
3075,SUNY Binghamton University,1.3,Phd,New York City,F,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3076,Providence College,3.0000000000000018,Bachelors,Detroit,F,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3077,Rhode Island School of Design,3.200000000000002,Phd,New York City,M,0,1,0,0,Senior SWE,10/23,N/A,Lawyer,3/16,3/22,Bus Driver,9/12,9/14
3078,Providence College,2.1000000000000005,Bachelors,New York City,M,0,0,1,1,Senior SWE,11/12,11/13,ML Engineer,7/23,9/23,Chef,5/22,8/22
3079,Providence College,3.400000000000002,Masters,Providence,N/A,N/A,1,1,0,Senior SWE,10/22,11/22,N/A,N/A,N/A,N/A,N/A,N/A
3080,Brown University,2.700000000000001,Bachelors,Detroit,M,0,0,0,4,Data scientist,12/19,12/21,Senior SWE,2/10,2/22,Chef,6/15,6/22
3081,Providence College,3.900000000000002,Phd,New York City,F,N/A,0,1,4,Lawyer,10/17,12/17,ML Engineer,4/22,6/22,Lawyer,11/23,12/23
3082,Colgate University,1.5000000000000002,Bachelors,Washington D.C.,F,0,1,0,3,Junior SWE,10/21,12/21,Junior SWE,7/12,7/16,Chef,3/11,3/19
3083,Brown University,2.8000000000000016,Bachelors,Washington D.C.,N/A,0,0,1,1,Chef,2/16,2/22,Bus Driver,7/11,7/20,Data scientist,8/16,8/17
3084,SUNY New Paltz,1.2,Masters,Providence,N/A,N/A,0,N/A,2,Senior SWE,7/10,7/11,Chef,8/14,8/21,ML Engineer,7/12,7/19
3085,SUNY Binghamton University,1.7000000000000004,Bachelors,Detroit,M,0,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3086,Providence College,1.8000000000000005,Phd,New York City,F,0,1,0,0,Bus Driver,2/14,2/21,Lawyer,10/23,12/23,Chef,4/13,4/22
3087,Colgate University,3.6000000000000023,Bachelors,Los Angeles,F,N/A,1,1,4,Lawyer,6/10,6/13,ML Engineer,3/23,7/23,Bus Driver,9/19,11/19
3088,SUNY Binghamton University,1.2,Phd,Detroit,F,0,1,N/A,1,Bus Driver,9/16,9/22,Chef,5/20,10/20,Bus Driver,4/23,5/23
3089,Bentley University,3.0000000000000018,Bachelors,Providence,M,0,1,0,1,Senior SWE,8/12,N/A,Junior SWE,7/21,7/22,Junior SWE,1/14,5/14
3090,SUNY Binghamton University,1.8000000000000005,Phd,Washington D.C.,M,1,0,N/A,3,Data scientist,6/21,8/21,Lawyer,4/12,4/15,Junior SWE,12/18,1/19
3091,Colgate University,3.5000000000000018,Bachelors,Miami,F,0,0,0,4,ML Engineer,10/20,10/21,Junior SWE,8/21,8/22,Chef,7/19,7/22
3092,Brown University,2.4000000000000012,Phd,New York City,F,1,1,0,1,Senior SWE,11/20,11/22,ML Engineer,9/10,9/11,ML Engineer,7/16,10/16
3093,Rhode Island School of Design,2.500000000000001,Bachelors,Providence,N/A,N/A,0,1,3,Data scientist,4/18,4/20,Lawyer,9/14,9/15,Senior SWE,7/12,7/14
3094,Providence College,2.1000000000000005,Phd,Boston,N/A,N/A,0,0,0,Data scientist,8/19,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3095,Columbia University,3.0000000000000018,Masters,Chicago,M,0,1,0,3,Junior SWE,11/23,12/23,Bus Driver,5/19,9/19,Senior SWE,8/17,8/22
3096,SUNY New Paltz,2.6000000000000014,Bachelors,Boston,M,1,0,1,3,Junior SWE,3/20,5/20,Data scientist,1/23,12/23,N/A,N/A,N/A
3097,Brown University,2.8000000000000016,Phd,Detroit,M,1,0,N/A,0,Junior SWE,11/16,11/19,Senior SWE,10/12,10/16,ML Engineer,5/12,5/14
3098,SUNY New Paltz,1.7000000000000004,Phd,Los Angeles,M,1,0,1,1,Chef,5/18,5/19,Bus Driver,11/10,11/20,ML Engineer,4/20,12/20
3099,Colgate University,2.9000000000000012,Masters,Boston,M,N/A,1,0,1,Data scientist,7/16,7/20,Senior SWE,11/11,11/14,Senior SWE,11/12,11/17
3100,Columbia University,1.5000000000000002,Phd,New York City,N/A,0,1,N/A,2,ML Engineer,7/18,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3101,SUNY Binghamton University,3.1000000000000014,Phd,New York City,F,N/A,0,1,3,Junior SWE,1/13,1/17,ML Engineer,2/22,5/22,Data scientist,2/18,2/21
3102,Brown University,3.700000000000002,Bachelors,Detroit,M,1,1,N/A,3,Lawyer,1/15,1/18,Senior SWE,3/13,3/19,ML Engineer,8/17,12/17
3103,Rhode Island School of Design,1.2,Phd,Miami,M,1,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3104,SUNY Binghamton University,3.0000000000000018,Bachelors,Washington D.C.,M,1,0,N/A,1,Bus Driver,6/13,6/18,Data scientist,1/10,1/21,Senior SWE,2/13,2/22
3105,Providence College,1.2,Masters,New York City,F,1,0,N/A,1,ML Engineer,4/20,4/21,Data scientist,1/18,1/19,Chef,11/16,11/17
3106,Colgate University,1.7000000000000004,Masters,Boston,N/A,0,0,N/A,1,Senior SWE,4/18,4/19,Chef,1/15,1/18,Senior SWE,5/16,5/21
3107,Rhode Island School of Design,3.3000000000000016,Masters,Providence,N/A,N/A,0,0,1,Lawyer,10/17,12/17,N/A,N/A,N/A,N/A,N/A,N/A
3108,Brown University,3.1000000000000014,Phd,Miami,F,N/A,0,N/A,3,Lawyer,4/11,4/17,Junior SWE,10/14,10/20,Data scientist,11/21,11/22
3109,Rhode Island School of Design,1.8000000000000005,Bachelors,Chicago,N/A,N/A,1,1,0,ML Engineer,8/18,8/19,Junior SWE,7/16,7/18,Senior SWE,12/16,12/17
3110,SUNY Binghamton University,2.000000000000001,Phd,Providence,M,1,1,N/A,2,ML Engineer,3/11,3/19,Data scientist,11/20,11/21,Chef,7/20,7/22
3111,Columbia University,3.700000000000002,Masters,Los Angeles,N/A,1,1,N/A,0,Lawyer,9/15,9/22,Chef,6/18,7/18,Chef,10/13,10/17
3112,SUNY New Paltz,1.2,Masters,Miami,F,0,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3113,Columbia University,3.400000000000002,Bachelors,Detroit,F,0,0,0,3,Data scientist,2/13,2/21,ML Engineer,5/15,5/20,N/A,N/A,N/A
3114,Bentley University,1.2,Bachelors,New York City,N/A,0,0,0,4,Junior SWE,9/14,N/A,Senior SWE,6/17,11/17,Junior SWE,2/10,2/13
3115,SUNY Binghamton University,3.3000000000000016,Bachelors,Providence,N/A,N/A,1,1,3,Data scientist,2/23,6/23,Chef,2/19,2/21,Bus Driver,3/19,4/19
3116,Providence College,3.5000000000000018,Bachelors,Providence,F,1,0,N/A,1,Junior SWE,7/21,12/21,Lawyer,11/11,11/19,Data scientist,7/20,7/22
3117,Bentley University,1.3,Masters,Chicago,F,1,1,0,2,Lawyer,10/14,10/18,N/A,N/A,N/A,N/A,N/A,N/A
3118,SUNY Binghamton University,3.5000000000000018,Masters,Washington D.C.,M,1,1,1,2,Lawyer,1/19,1/20,Bus Driver,9/11,9/16,Lawyer,5/11,5/21
3119,Rhode Island School of Design,1.8000000000000005,Masters,Chicago,M,0,1,1,1,Junior SWE,2/12,2/17,Lawyer,11/18,11/19,Data scientist,7/22,11/22
3120,SUNY New Paltz,1.6000000000000003,Bachelors,Chicago,N/A,N/A,1,N/A,4,Chef,10/19,10/22,Junior SWE,1/22,4/22,N/A,N/A,N/A
3121,Providence College,1.2,Bachelors,Chicago,F,1,1,N/A,2,Junior SWE,5/20,10/20,Lawyer,10/11,10/12,Bus Driver,12/11,12/18
3122,Bentley University,2.9000000000000012,Phd,Providence,N/A,N/A,0,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3123,Colgate University,3.5000000000000018,Bachelors,Providence,F,1,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3124,Rhode Island School of Design,1.6000000000000003,Masters,Boston,N/A,N/A,0,0,1,Chef,2/23,11/23,N/A,N/A,N/A,N/A,N/A,N/A
3125,SUNY New Paltz,3.200000000000002,Masters,Chicago,M,0,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3126,Columbia University,2.4000000000000012,Masters,Providence,F,0,1,N/A,1,ML Engineer,2/23,N/A,Chef,6/20,6/22,Senior SWE,3/20,11/20
3127,SUNY Binghamton University,1.2,Bachelors,Detroit,F,N/A,0,0,2,Chef,6/10,6/21,Bus Driver,4/15,4/21,N/A,N/A,N/A
3128,Colgate University,2.200000000000001,Phd,Los Angeles,F,1,0,N/A,1,Chef,11/12,11/15,N/A,N/A,N/A,N/A,N/A,N/A
3129,Bentley University,3.200000000000002,Masters,Los Angeles,F,0,1,1,2,Lawyer,7/11,7/15,Data scientist,6/11,6/21,Lawyer,3/19,12/19
3130,SUNY Binghamton University,2.6000000000000014,Bachelors,Washington D.C.,N/A,1,0,0,4,Senior SWE,3/10,3/18,Lawyer,11/21,11/22,Chef,12/11,12/13
3131,Brown University,2.1000000000000005,Masters,Washington D.C.,M,N/A,1,0,3,Chef,5/21,8/21,Junior SWE,2/15,2/18,N/A,N/A,N/A
3132,SUNY New Paltz,2.000000000000001,Bachelors,Detroit,F,0,0,N/A,2,Chef,1/23,7/23,Data scientist,12/23,1/24,Lawyer,3/20,3/21
3133,Brown University,3.200000000000002,Phd,Miami,M,1,1,N/A,4,Bus Driver,3/10,3/16,Junior SWE,2/19,2/21,N/A,N/A,N/A
3134,SUNY New Paltz,1.4000000000000001,Phd,Miami,N/A,1,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3135,Rhode Island School of Design,3.400000000000002,Phd,Detroit,F,0,1,0,4,Junior SWE,5/16,5/20,Bus Driver,8/15,8/22,Chef,2/10,2/22
3136,Colgate University,1.4000000000000001,Masters,Los Angeles,M,0,0,0,1,ML Engineer,11/20,11/21,N/A,N/A,N/A,N/A,N/A,N/A
3137,Bentley University,3.200000000000002,Bachelors,Miami,M,1,1,0,4,Lawyer,12/18,12/22,Junior SWE,3/17,3/21,Lawyer,3/16,3/17
3138,Providence College,1.4000000000000001,Phd,Chicago,M,1,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3139,Brown University,2.000000000000001,Bachelors,Providence,N/A,N/A,1,1,0,Lawyer,4/17,4/19,Lawyer,8/17,8/18,Junior SWE,7/11,7/17
3140,Brown University,2.700000000000001,Masters,Washington D.C.,F,1,1,0,0,Lawyer,7/19,7/22,Data scientist,7/11,7/21,Junior SWE,4/17,4/22
3141,SUNY Binghamton University,3.6000000000000023,Phd,Providence,F,0,0,1,3,Junior SWE,3/22,N/A,Chef,9/23,10/23,N/A,N/A,N/A
3142,Rhode Island School of Design,2.6000000000000014,Masters,Boston,M,0,0,0,3,Junior SWE,4/19,4/21,Bus Driver,7/18,12/18,Data scientist,4/11,4/13
3143,Providence College,3.6000000000000023,Masters,Miami,M,1,0,N/A,3,Junior SWE,11/20,11/21,Data scientist,8/22,12/22,N/A,N/A,N/A
3144,Providence College,3.700000000000002,Phd,Detroit,M,0,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3145,SUNY Binghamton University,3.6000000000000023,Masters,Detroit,M,1,0,N/A,2,Chef,9/18,9/22,Junior SWE,1/18,1/21,Chef,3/19,3/20
3146,Brown University,2.000000000000001,Phd,Detroit,F,1,1,0,4,Bus Driver,12/22,1/23,Junior SWE,5/10,5/12,Bus Driver,10/21,12/21
3147,Brown University,3.3000000000000016,Masters,Los Angeles,F,N/A,0,N/A,2,ML Engineer,1/23,7/23,Data scientist,2/12,2/18,Senior SWE,4/12,4/16
3148,Providence College,2.6000000000000014,Phd,Miami,M,N/A,0,0,1,Chef,6/14,6/17,Bus Driver,11/22,12/22,Bus Driver,7/14,12/14
3149,Providence College,2.6000000000000014,Phd,Detroit,M,1,0,1,2,Junior SWE,9/12,9/15,Lawyer,3/17,3/22,ML Engineer,7/15,7/19
3150,Bentley University,3.8000000000000025,Phd,Miami,M,1,0,1,0,Senior SWE,3/22,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3151,SUNY Binghamton University,2.500000000000001,Masters,Washington D.C.,N/A,N/A,1,1,3,Senior SWE,2/14,2/19,N/A,N/A,N/A,N/A,N/A,N/A
3152,SUNY Binghamton University,1.2,Bachelors,Providence,M,0,1,N/A,3,ML Engineer,9/20,10/20,N/A,N/A,N/A,N/A,N/A,N/A
3153,Brown University,1.3,Masters,Miami,N/A,N/A,0,0,3,Chef,12/18,N/A,Lawyer,10/14,10/16,Junior SWE,7/13,7/15
3154,SUNY Binghamton University,2.8000000000000016,Masters,Los Angeles,M,N/A,0,1,4,ML Engineer,2/19,2/21,ML Engineer,3/10,3/15,Chef,4/12,6/12
3155,Columbia University,2.9000000000000012,Masters,Providence,N/A,1,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3156,Brown University,3.3000000000000016,Bachelors,Los Angeles,N/A,0,1,N/A,0,Senior SWE,4/18,4/21,Chef,1/22,7/22,Junior SWE,8/12,11/12
3157,Bentley University,3.700000000000002,Masters,Boston,N/A,0,0,N/A,0,Senior SWE,1/12,N/A,Data scientist,6/21,6/22,Lawyer,6/18,6/20
3158,Columbia University,1.4000000000000001,Masters,Los Angeles,F,1,0,0,1,Chef,8/15,8/17,Data scientist,7/21,7/22,Senior SWE,2/23,12/23
3159,Bentley University,3.900000000000002,Masters,Detroit,N/A,0,1,1,0,ML Engineer,9/13,N/A,Data scientist,5/12,5/21,Chef,10/17,10/20
3160,Providence College,3.8000000000000025,Phd,New York City,N/A,0,0,1,1,Lawyer,2/14,N/A,ML Engineer,2/11,2/20,Junior SWE,4/11,4/17
3161,Columbia University,1.6000000000000003,Phd,Miami,N/A,1,1,N/A,4,Junior SWE,12/11,12/19,Senior SWE,8/11,8/22,Junior SWE,10/12,10/22
3162,Columbia University,2.6000000000000014,Phd,Providence,F,1,0,0,1,Chef,1/22,7/22,N/A,N/A,N/A,N/A,N/A,N/A
3163,Columbia University,1.3,Bachelors,New York City,M,N/A,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3164,Providence College,3.3000000000000016,Masters,Chicago,N/A,1,0,0,0,Senior SWE,3/22,10/22,Chef,7/23,10/23,Data scientist,9/18,11/18
3165,Bentley University,1.5000000000000002,Phd,Boston,M,N/A,1,1,3,Lawyer,4/17,4/20,Data scientist,2/23,8/23,Senior SWE,6/13,6/19
3166,Colgate University,1.8000000000000005,Masters,Providence,M,1,0,1,3,Junior SWE,10/21,11/21,Chef,6/22,11/22,Data scientist,6/21,6/22
3167,SUNY New Paltz,2.6000000000000014,Bachelors,Providence,M,N/A,1,0,4,Data scientist,8/16,8/20,Data scientist,11/13,11/18,N/A,N/A,N/A
3168,Providence College,2.500000000000001,Bachelors,New York City,N/A,1,1,1,2,ML Engineer,10/11,12/11,ML Engineer,6/13,6/21,N/A,N/A,N/A
3169,Bentley University,2.000000000000001,Phd,Providence,M,N/A,1,N/A,3,Junior SWE,12/23,1/24,Lawyer,11/15,12/15,Bus Driver,3/17,3/22
3170,Colgate University,2.200000000000001,Bachelors,New York City,F,1,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3171,Brown University,1.7000000000000004,Phd,Detroit,N/A,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3172,Brown University,1.6000000000000003,Bachelors,Los Angeles,M,1,0,0,1,ML Engineer,4/14,4/16,N/A,N/A,N/A,N/A,N/A,N/A
3173,Providence College,2.200000000000001,Masters,Chicago,F,1,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3174,Bentley University,1.5000000000000002,Bachelors,Washington D.C.,F,0,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3175,Rhode Island School of Design,2.200000000000001,Phd,Detroit,N/A,0,1,1,4,Junior SWE,11/15,11/16,Bus Driver,4/11,4/16,N/A,N/A,N/A
3176,Brown University,3.1000000000000014,Masters,Chicago,N/A,N/A,1,0,2,Junior SWE,3/14,3/18,ML Engineer,2/17,2/22,ML Engineer,2/11,2/21
3177,Rhode Island School of Design,3.200000000000002,Masters,Chicago,F,N/A,0,N/A,2,Data scientist,1/16,1/18,ML Engineer,3/22,8/22,Chef,7/12,7/16
3178,Providence College,3.400000000000002,Bachelors,Chicago,N/A,N/A,0,1,2,Chef,4/15,4/21,N/A,N/A,N/A,N/A,N/A,N/A
3179,SUNY New Paltz,3.6000000000000023,Masters,Providence,F,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3180,SUNY Binghamton University,2.200000000000001,Masters,Los Angeles,N/A,0,0,1,4,Chef,6/14,6/17,Junior SWE,9/20,12/20,ML Engineer,9/15,11/15
