Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
3407,Columbia University,3.200000000000002,Bachelors,Detroit,F,0,1,0,4,Data scientist,3/11,3/13,Senior SWE,4/23,6/23,Bus Driver,12/19,1/20
3408,SUNY Binghamton University,3.700000000000002,Masters,Detroit,M,N/A,1,1,4,Junior SWE,4/17,4/21,Bus Driver,8/23,9/23,Junior SWE,3/18,3/21
3409,Columbia University,2.3000000000000007,Bachelors,Boston,F,1,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3410,Rhode Island School of Design,2.500000000000001,Phd,Detroit,M,N/A,1,N/A,0,Chef,4/22,9/22,Junior SWE,5/19,5/22,Data scientist,6/23,12/23
3411,SUNY Binghamton University,1.4000000000000001,Masters,Providence,M,1,1,N/A,2,Chef,8/15,8/20,N/A,N/A,N/A,N/A,N/A,N/A
3412,Columbia University,2.200000000000001,Bachelors,Washington D.C.,N/A,1,1,0,2,Lawyer,4/17,4/19,Junior SWE,12/14,12/15,Senior SWE,12/19,12/21
3413,Bentley University,3.400000000000002,Masters,Los Angeles,N/A,0,0,0,0,Data scientist,7/13,8/13,N/A,N/A,N/A,N/A,N/A,N/A
3414,Bentley University,2.9000000000000012,Masters,Providence,M,1,1,0,2,Junior SWE,9/16,9/22,Chef,12/17,12/19,Senior SWE,1/23,4/23
3415,SUNY New Paltz,1.9000000000000006,Phd,New York City,M,N/A,1,1,1,Senior SWE,6/15,6/17,Chef,3/20,3/21,Data scientist,4/17,4/21
3416,SUNY New Paltz,3.900000000000002,Masters,New York City,M,N/A,0,0,0,ML Engineer,2/18,2/22,Chef,7/13,7/20,Data scientist,8/22,11/22
3417,Rhode Island School of Design,3.1000000000000014,Bachelors,Miami,F,N/A,0,N/A,2,Junior SWE,12/14,12/19,Lawyer,9/12,9/19,Junior SWE,11/14,11/15
3418,Brown University,3.200000000000002,Masters,Miami,F,1,0,1,2,Senior SWE,1/21,1/22,Senior SWE,3/22,9/22,N/A,N/A,N/A
3419,Colgate University,1.5000000000000002,Phd,Los Angeles,N/A,1,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3420,Bentley University,1.9000000000000006,Bachelors,Boston,F,1,1,N/A,3,Lawyer,9/11,9/19,Bus Driver,3/15,3/20,Chef,10/11,10/14
3421,Columbia University,2.6000000000000014,Bachelors,Chicago,N/A,N/A,1,N/A,4,Data scientist,4/18,8/18,ML Engineer,9/13,9/19,Bus Driver,7/11,7/14
3422,SUNY Binghamton University,3.700000000000002,Bachelors,Miami,F,0,1,N/A,4,ML Engineer,11/22,12/22,Data scientist,5/14,5/19,Lawyer,10/13,10/21
3423,Providence College,1.4000000000000001,Bachelors,Detroit,M,0,1,1,4,Junior SWE,9/18,9/20,ML Engineer,10/16,10/22,N/A,N/A,N/A
3424,SUNY Binghamton University,4.000000000000003,Phd,Detroit,M,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3425,Bentley University,3.400000000000002,Masters,Los Angeles,F,N/A,0,N/A,1,Senior SWE,10/23,11/23,N/A,N/A,N/A,N/A,N/A,N/A
3426,Providence College,2.000000000000001,Phd,Los Angeles,N/A,N/A,1,0,0,Data scientist,9/12,9/22,ML Engineer,7/17,7/22,Senior SWE,3/22,7/22
3427,SUNY Binghamton University,3.900000000000002,Phd,Miami,N/A,0,0,N/A,2,Senior SWE,4/11,4/15,Data scientist,5/21,7/21,ML Engineer,3/20,3/22
3428,Providence College,2.8000000000000016,Bachelors,Boston,M,1,1,0,0,ML Engineer,11/12,11/22,N/A,N/A,N/A,N/A,N/A,N/A
3429,Columbia University,3.6000000000000023,Bachelors,Providence,F,1,1,0,4,Junior SWE,7/10,N/A,Senior SWE,9/12,12/12,Senior SWE,5/20,11/20
3430,Providence College,4.000000000000003,Masters,Providence,N/A,N/A,1,N/A,2,Junior SWE,1/21,1/22,Data scientist,12/10,12/12,N/A,N/A,N/A
3431,Columbia University,2.6000000000000014,Masters,Los Angeles,M,N/A,1,0,4,Data scientist,2/21,3/21,N/A,N/A,N/A,N/A,N/A,N/A
3432,SUNY Binghamton University,2.4000000000000012,Bachelors,Los Angeles,N/A,0,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3433,Colgate University,3.900000000000002,Masters,Detroit,M,1,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3434,Brown University,3.400000000000002,Phd,Los Angeles,F,0,1,N/A,2,Senior SWE,4/17,4/18,Bus Driver,2/12,2/21,Senior SWE,6/11,6/18
3435,Bentley University,2.4000000000000012,Phd,Providence,F,1,1,0,3,Senior SWE,10/20,10/21,Junior SWE,6/15,6/21,Data scientist,12/23,1/24
3436,SUNY New Paltz,1.5000000000000002,Bachelors,Detroit,M,1,1,1,4,Bus Driver,10/17,10/20,N/A,N/A,N/A,N/A,N/A,N/A
3437,Columbia University,1.3,Bachelors,Chicago,M,1,0,1,4,Junior SWE,11/22,12/22,Junior SWE,12/16,12/17,N/A,N/A,N/A
3438,SUNY Binghamton University,2.000000000000001,Bachelors,Chicago,M,N/A,1,N/A,4,Lawyer,7/15,8/15,Bus Driver,12/14,12/17,Senior SWE,12/17,12/18
3439,Colgate University,3.6000000000000023,Bachelors,Detroit,M,0,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3440,Bentley University,2.500000000000001,Phd,Chicago,M,N/A,0,0,3,Bus Driver,2/23,7/23,Senior SWE,4/13,8/13,Data scientist,8/11,8/18
3441,Colgate University,1.7000000000000004,Phd,Boston,N/A,N/A,0,0,1,Data scientist,11/15,11/18,Senior SWE,6/17,6/22,Data scientist,12/16,12/19
3442,Rhode Island School of Design,2.200000000000001,Phd,Providence,F,1,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3443,Bentley University,3.200000000000002,Bachelors,Miami,F,1,1,1,1,Junior SWE,9/11,11/11,Data scientist,10/13,10/19,Data scientist,6/14,11/14
3444,Providence College,1.5000000000000002,Phd,Los Angeles,F,N/A,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3445,Colgate University,1.8000000000000005,Bachelors,New York City,N/A,N/A,1,N/A,1,Lawyer,4/14,4/20,Lawyer,3/22,8/22,Junior SWE,3/23,8/23
3446,Colgate University,1.6000000000000003,Phd,Chicago,M,1,1,N/A,1,Bus Driver,5/15,5/17,N/A,N/A,N/A,N/A,N/A,N/A
3447,Columbia University,2.000000000000001,Masters,Detroit,N/A,N/A,0,1,3,Lawyer,4/20,N/A,Senior SWE,2/15,2/20,Bus Driver,6/19,6/20
3448,Rhode Island School of Design,2.1000000000000005,Bachelors,Miami,N/A,1,0,1,4,Junior SWE,1/15,1/18,ML Engineer,2/14,2/19,Lawyer,10/11,10/13
3449,Bentley University,1.8000000000000005,Bachelors,Providence,F,N/A,1,N/A,4,Junior SWE,6/10,6/11,Senior SWE,3/13,3/18,Chef,3/16,3/19
3450,SUNY Binghamton University,1.7000000000000004,Phd,Providence,N/A,0,0,0,1,Chef,1/17,1/21,Data scientist,4/22,9/22,N/A,N/A,N/A
3451,SUNY New Paltz,1.8000000000000005,Masters,New York City,N/A,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3452,Brown University,1.2,Bachelors,Boston,N/A,0,0,1,1,Junior SWE,3/17,3/21,Lawyer,10/17,10/19,Senior SWE,9/23,10/23
3453,Bentley University,1.9000000000000006,Phd,Chicago,F,0,1,N/A,0,Chef,2/22,10/22,Lawyer,4/19,4/21,Lawyer,4/12,4/21
3454,Bentley University,2.9000000000000012,Masters,Chicago,F,0,1,1,2,Data scientist,3/21,10/21,Junior SWE,6/21,6/22,N/A,N/A,N/A
3455,Brown University,2.6000000000000014,Bachelors,Chicago,M,0,1,1,4,Senior SWE,2/19,12/19,ML Engineer,7/15,7/19,N/A,N/A,N/A
3456,Colgate University,3.400000000000002,Masters,Boston,N/A,0,1,1,4,Bus Driver,8/12,8/21,N/A,N/A,N/A,N/A,N/A,N/A
3457,Colgate University,3.6000000000000023,Bachelors,Boston,M,N/A,0,1,4,Junior SWE,7/14,7/20,Lawyer,6/23,11/23,Junior SWE,6/11,6/20
3458,Bentley University,3.0000000000000018,Phd,Miami,M,1,0,0,0,Lawyer,2/18,2/22,Senior SWE,12/19,12/20,N/A,N/A,N/A
3459,SUNY New Paltz,2.500000000000001,Phd,Boston,N/A,0,0,1,0,Lawyer,3/14,3/16,Data scientist,9/10,9/18,ML Engineer,2/22,6/22
3460,Rhode Island School of Design,2.500000000000001,Phd,Detroit,F,1,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3461,SUNY Binghamton University,3.1000000000000014,Phd,Providence,F,1,1,1,0,Chef,2/21,12/21,Lawyer,6/21,6/22,Chef,7/18,7/20
3462,SUNY Binghamton University,2.9000000000000012,Bachelors,Boston,F,1,0,0,4,Bus Driver,4/13,4/14,Data scientist,5/22,12/22,Data scientist,8/15,8/17
3463,SUNY New Paltz,3.1000000000000014,Masters,Washington D.C.,F,0,1,0,0,Junior SWE,2/12,11/12,Junior SWE,7/16,7/21,Data scientist,2/12,2/19
3464,Columbia University,2.000000000000001,Phd,Providence,N/A,1,1,0,2,Data scientist,4/11,N/A,Senior SWE,9/19,9/20,N/A,N/A,N/A
3465,SUNY Binghamton University,1.3,Masters,Chicago,M,0,0,0,3,Lawyer,9/15,9/17,Junior SWE,12/20,12/22,N/A,N/A,N/A
3466,Providence College,1.7000000000000004,Bachelors,Miami,N/A,1,1,0,4,Chef,6/20,12/20,Chef,6/15,6/18,Lawyer,2/12,2/13
3467,Bentley University,1.6000000000000003,Bachelors,New York City,M,N/A,0,N/A,2,Chef,3/20,3/21,Lawyer,6/20,6/21,Senior SWE,7/20,7/22
3468,Providence College,1.9000000000000006,Phd,Providence,F,1,0,0,4,Senior SWE,12/10,12/16,Data scientist,6/21,12/21,N/A,N/A,N/A
3469,Bentley University,3.200000000000002,Bachelors,Detroit,F,0,0,N/A,1,Data scientist,12/10,12/20,Bus Driver,1/16,1/21,Bus Driver,10/16,10/20
3470,Colgate University,2.1000000000000005,Bachelors,Los Angeles,N/A,1,0,N/A,2,Senior SWE,12/11,N/A,Chef,2/11,2/22,ML Engineer,8/18,11/18
3471,Colgate University,2.700000000000001,Bachelors,Detroit,M,N/A,0,1,4,ML Engineer,11/19,12/19,ML Engineer,3/10,3/12,Chef,5/10,5/12
3472,SUNY Binghamton University,2.000000000000001,Masters,Detroit,N/A,0,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3473,Columbia University,2.1000000000000005,Phd,Detroit,F,1,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3474,Brown University,3.0000000000000018,Bachelors,Los Angeles,N/A,1,1,N/A,2,Bus Driver,4/18,4/22,Senior SWE,5/10,5/12,Chef,9/14,9/20
3475,SUNY New Paltz,2.4000000000000012,Bachelors,Washington D.C.,M,1,0,N/A,1,Bus Driver,4/17,4/21,Senior SWE,2/21,8/21,Junior SWE,2/20,2/21
3476,Bentley University,3.1000000000000014,Bachelors,New York City,M,0,0,N/A,0,Chef,10/15,11/15,Lawyer,9/16,9/20,ML Engineer,9/18,9/19
3477,Rhode Island School of Design,1.9000000000000006,Masters,Los Angeles,N/A,0,1,N/A,0,Bus Driver,9/13,9/21,Chef,9/17,9/21,ML Engineer,2/21,10/21
3478,Bentley University,2.4000000000000012,Masters,Miami,F,N/A,1,N/A,3,ML Engineer,1/19,1/22,Junior SWE,3/15,3/20,ML Engineer,12/22,1/23
3479,Brown University,1.6000000000000003,Phd,New York City,F,N/A,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3480,Bentley University,3.8000000000000025,Phd,Detroit,F,N/A,0,N/A,4,Bus Driver,9/18,9/19,Bus Driver,4/10,4/15,Chef,8/14,8/15
3481,Columbia University,2.8000000000000016,Phd,Chicago,M,N/A,0,N/A,0,ML Engineer,6/23,11/23,Lawyer,1/15,1/17,Chef,2/20,2/22
3482,SUNY Binghamton University,3.5000000000000018,Masters,Detroit,F,0,1,0,0,Senior SWE,11/22,12/22,Bus Driver,12/11,12/17,Chef,4/19,4/20
3483,Colgate University,4.000000000000003,Phd,Miami,N/A,1,1,1,0,Chef,5/22,7/22,N/A,N/A,N/A,N/A,N/A,N/A
3484,Brown University,3.8000000000000025,Bachelors,Boston,F,0,1,0,1,Data scientist,6/18,6/21,Bus Driver,8/23,10/23,Bus Driver,2/18,2/19
3485,Colgate University,3.8000000000000025,Bachelors,Providence,F,1,0,1,4,Lawyer,11/14,11/18,N/A,N/A,N/A,N/A,N/A,N/A
3486,Brown University,3.5000000000000018,Phd,Providence,N/A,1,1,1,0,Data scientist,9/20,9/22,ML Engineer,5/14,5/15,ML Engineer,4/20,9/20
3487,Colgate University,1.8000000000000005,Bachelors,New York City,N/A,1,1,N/A,3,Data scientist,5/20,5/22,Chef,9/11,9/17,Bus Driver,8/18,10/18
3488,Rhode Island School of Design,1.7000000000000004,Masters,Washington D.C.,N/A,N/A,0,N/A,2,Chef,5/20,9/20,Bus Driver,10/19,10/20,Senior SWE,8/17,8/18
3489,SUNY Binghamton University,2.9000000000000012,Bachelors,New York City,F,N/A,1,1,3,Lawyer,11/11,11/14,ML Engineer,3/22,7/22,ML Engineer,10/13,10/19
3490,SUNY New Paltz,2.1000000000000005,Bachelors,Miami,M,0,1,1,1,Bus Driver,12/13,12/19,Data scientist,4/13,4/14,Senior SWE,5/12,5/13
3491,Bentley University,1.9000000000000006,Phd,Providence,M,1,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3492,SUNY New Paltz,2.1000000000000005,Bachelors,Miami,M,0,1,0,2,Bus Driver,12/19,1/20,Bus Driver,2/17,12/17,N/A,N/A,N/A
3493,SUNY New Paltz,1.5000000000000002,Masters,Detroit,M,1,0,N/A,2,Lawyer,5/13,N/A,Bus Driver,3/23,8/23,Bus Driver,3/14,3/21
3494,Brown University,3.900000000000002,Phd,Washington D.C.,M,1,0,0,0,Senior SWE,11/14,11/18,ML Engineer,4/21,11/21,Junior SWE,6/21,6/22
3495,SUNY New Paltz,3.6000000000000023,Phd,Detroit,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3496,Columbia University,1.7000000000000004,Phd,Chicago,F,N/A,0,1,1,Data scientist,6/20,6/22,Junior SWE,9/22,11/22,Data scientist,11/17,12/17
3497,Rhode Island School of Design,3.0000000000000018,Bachelors,Detroit,M,0,0,0,2,Junior SWE,3/21,N/A,Junior SWE,1/11,1/17,Lawyer,10/18,10/19
3498,SUNY Binghamton University,3.900000000000002,Bachelors,Detroit,F,0,1,1,1,Data scientist,8/16,8/19,Senior SWE,10/21,11/21,Senior SWE,3/11,3/20
3499,Colgate University,2.700000000000001,Masters,New York City,N/A,0,1,1,4,Senior SWE,11/12,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3500,SUNY Binghamton University,1.3,Bachelors,New York City,F,N/A,1,0,4,ML Engineer,8/16,8/17,Senior SWE,6/14,6/18,Data scientist,1/10,1/16
3501,SUNY Binghamton University,2.500000000000001,Bachelors,Washington D.C.,M,0,1,0,2,Lawyer,1/21,1/22,Lawyer,8/12,8/22,N/A,N/A,N/A
3502,Rhode Island School of Design,3.8000000000000025,Masters,Detroit,M,1,1,1,4,Chef,4/19,4/20,Chef,5/18,5/21,N/A,N/A,N/A
3503,Columbia University,2.700000000000001,Phd,Providence,N/A,N/A,1,0,3,Data scientist,10/13,N/A,Chef,7/14,7/17,Bus Driver,10/18,12/18
3504,Bentley University,1.8000000000000005,Bachelors,Washington D.C.,M,0,1,1,4,Lawyer,9/15,9/22,N/A,N/A,N/A,N/A,N/A,N/A
3505,Colgate University,2.9000000000000012,Phd,Boston,N/A,0,1,0,2,Senior SWE,5/11,5/15,N/A,N/A,N/A,N/A,N/A,N/A
3506,Columbia University,3.700000000000002,Phd,Washington D.C.,F,0,0,1,4,Senior SWE,10/15,10/17,ML Engineer,12/15,12/18,Data scientist,12/15,12/21
3507,SUNY Binghamton University,3.1000000000000014,Bachelors,Chicago,F,0,1,0,3,Data scientist,3/17,3/19,N/A,N/A,N/A,N/A,N/A,N/A
3508,Brown University,1.8000000000000005,Phd,Detroit,N/A,0,1,0,1,Lawyer,3/19,6/19,Chef,11/12,11/19,ML Engineer,2/14,2/22
3509,Providence College,3.8000000000000025,Bachelors,Los Angeles,M,N/A,1,0,0,Senior SWE,7/12,7/19,Bus Driver,12/18,12/20,ML Engineer,8/19,8/22
3510,Bentley University,2.500000000000001,Bachelors,Chicago,N/A,1,0,N/A,0,Junior SWE,6/17,N/A,Lawyer,11/23,12/23,Junior SWE,4/18,4/22
3511,SUNY New Paltz,1.8000000000000005,Bachelors,Chicago,M,N/A,1,1,4,Senior SWE,12/15,12/18,Senior SWE,4/21,4/22,Junior SWE,8/21,11/21
3512,Colgate University,3.5000000000000018,Bachelors,Boston,M,1,1,0,2,Data scientist,3/13,3/20,Bus Driver,2/21,2/22,Junior SWE,2/11,2/14
3513,Rhode Island School of Design,3.8000000000000025,Bachelors,Los Angeles,F,N/A,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3514,Providence College,1.6000000000000003,Phd,Providence,N/A,N/A,1,0,4,Lawyer,7/21,7/22,N/A,N/A,N/A,N/A,N/A,N/A
3515,Columbia University,3.400000000000002,Bachelors,Detroit,N/A,0,1,N/A,0,Junior SWE,5/20,9/20,N/A,N/A,N/A,N/A,N/A,N/A
3516,Brown University,3.400000000000002,Phd,Boston,N/A,1,1,1,4,Lawyer,10/23,12/23,Chef,6/21,6/22,Chef,1/17,1/21
3517,Columbia University,3.900000000000002,Bachelors,New York City,M,N/A,0,N/A,3,Data scientist,2/19,2/20,Bus Driver,7/16,7/21,Data scientist,3/19,3/21
3518,Brown University,1.6000000000000003,Phd,Washington D.C.,M,N/A,0,1,0,Junior SWE,1/13,1/14,Lawyer,6/20,10/20,Senior SWE,2/18,2/20
3519,Rhode Island School of Design,1.2,Masters,Los Angeles,F,N/A,1,N/A,0,Senior SWE,8/10,12/10,Junior SWE,3/23,12/23,Junior SWE,8/16,8/22
3520,SUNY New Paltz,3.1000000000000014,Masters,New York City,M,N/A,0,0,1,ML Engineer,8/19,8/20,Bus Driver,3/23,8/23,Senior SWE,8/19,8/22
3521,SUNY New Paltz,3.8000000000000025,Masters,Chicago,N/A,1,0,1,3,Chef,8/14,8/19,Junior SWE,6/11,6/16,N/A,N/A,N/A
3522,Brown University,2.3000000000000007,Phd,Chicago,N/A,1,1,0,2,Chef,4/16,4/22,Data scientist,6/10,6/17,Data scientist,2/11,2/17
3523,Columbia University,1.6000000000000003,Bachelors,Miami,N/A,1,1,N/A,2,Bus Driver,10/15,10/19,Lawyer,3/21,3/22,Senior SWE,8/10,8/13
3524,Rhode Island School of Design,3.8000000000000025,Phd,Chicago,M,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3525,SUNY New Paltz,1.9000000000000006,Phd,Providence,N/A,0,0,1,4,Bus Driver,7/15,7/20,Junior SWE,7/16,7/18,Data scientist,12/10,12/16
3526,Columbia University,3.6000000000000023,Masters,Miami,N/A,N/A,0,1,3,Senior SWE,3/10,3/13,Senior SWE,1/16,1/19,N/A,N/A,N/A
3527,Providence College,2.500000000000001,Bachelors,Chicago,N/A,N/A,1,1,4,Lawyer,3/23,9/23,Data scientist,7/23,12/23,N/A,N/A,N/A
3528,Columbia University,3.900000000000002,Masters,Detroit,F,1,1,1,3,Data scientist,7/20,7/22,Chef,10/13,10/19,Chef,10/20,10/21
3529,Bentley University,1.2,Bachelors,Chicago,F,0,1,1,0,Lawyer,8/15,N/A,Bus Driver,9/14,9/19,Data scientist,5/10,5/14
3530,SUNY Binghamton University,1.6000000000000003,Bachelors,Los Angeles,F,0,1,0,1,Bus Driver,1/10,1/18,ML Engineer,6/17,6/21,ML Engineer,9/19,9/21
3531,Columbia University,1.6000000000000003,Masters,Boston,F,0,1,1,1,Junior SWE,5/23,8/23,Bus Driver,2/23,4/23,Bus Driver,2/11,2/18
3532,SUNY New Paltz,4.000000000000003,Masters,New York City,M,0,1,1,3,Data scientist,5/15,5/20,Junior SWE,7/16,7/22,Junior SWE,7/13,10/13
3533,Colgate University,2.8000000000000016,Masters,Providence,M,1,1,0,1,Lawyer,6/13,6/18,Lawyer,8/21,9/21,Chef,1/13,1/15
3534,Providence College,2.500000000000001,Phd,Providence,N/A,1,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3535,SUNY New Paltz,3.700000000000002,Bachelors,Washington D.C.,N/A,0,0,0,1,Chef,1/20,1/21,N/A,N/A,N/A,N/A,N/A,N/A
3536,Providence College,2.1000000000000005,Bachelors,Washington D.C.,M,1,0,0,0,Senior SWE,8/12,8/16,Senior SWE,9/20,9/22,Chef,8/19,8/22
3537,Columbia University,1.3,Phd,Detroit,F,0,0,1,1,Senior SWE,12/21,1/22,Senior SWE,4/10,4/19,ML Engineer,2/22,9/22
3538,SUNY Binghamton University,1.9000000000000006,Masters,Miami,F,0,1,1,2,Lawyer,8/13,8/15,Data scientist,1/21,1/22,Senior SWE,10/22,12/22
3539,Brown University,2.700000000000001,Phd,Chicago,F,1,1,0,0,Senior SWE,3/16,3/17,N/A,N/A,N/A,N/A,N/A,N/A
3540,SUNY New Paltz,1.5000000000000002,Masters,Providence,F,1,0,0,1,Bus Driver,12/14,N/A,Chef,3/20,3/22,Bus Driver,2/20,2/21
3541,Columbia University,1.9000000000000006,Masters,Los Angeles,M,1,1,1,3,Bus Driver,8/10,8/11,Junior SWE,8/20,8/22,ML Engineer,6/10,6/17
3542,Bentley University,2.200000000000001,Phd,New York City,N/A,N/A,1,N/A,3,ML Engineer,5/14,5/22,Senior SWE,6/22,10/22,Lawyer,12/22,1/23
3543,Columbia University,3.8000000000000025,Phd,Providence,F,0,0,N/A,1,Data scientist,2/12,2/16,Senior SWE,6/10,6/16,Junior SWE,7/17,7/20
3544,SUNY New Paltz,1.5000000000000002,Bachelors,Miami,M,N/A,1,1,0,Lawyer,5/20,6/20,N/A,N/A,N/A,N/A,N/A,N/A
3545,SUNY New Paltz,2.1000000000000005,Masters,Miami,M,0,0,N/A,2,Senior SWE,9/21,9/22,Bus Driver,9/19,9/22,Senior SWE,11/21,12/21
3546,Brown University,2.4000000000000012,Masters,Washington D.C.,F,0,0,N/A,2,Bus Driver,12/23,1/24,Chef,2/14,2/15,Junior SWE,1/10,1/13
3547,Providence College,1.6000000000000003,Phd,Los Angeles,F,N/A,1,N/A,1,Senior SWE,5/12,5/21,Junior SWE,1/19,7/19,Chef,5/17,5/18
3548,SUNY New Paltz,1.5000000000000002,Masters,Boston,N/A,0,1,N/A,0,Senior SWE,3/12,3/16,Lawyer,1/12,1/15,Lawyer,2/22,7/22
3549,Rhode Island School of Design,3.5000000000000018,Phd,Providence,N/A,N/A,0,0,0,Chef,2/19,2/22,Chef,4/12,4/17,Lawyer,8/19,8/20
3550,Providence College,1.8000000000000005,Bachelors,Miami,M,1,0,N/A,1,Bus Driver,1/21,1/22,Junior SWE,9/23,12/23,Chef,3/20,3/21
3551,SUNY Binghamton University,2.200000000000001,Phd,Boston,M,1,1,1,2,Bus Driver,4/23,12/23,N/A,N/A,N/A,N/A,N/A,N/A
3552,Rhode Island School of Design,3.8000000000000025,Masters,Washington D.C.,M,1,0,0,0,Data scientist,1/19,10/19,Senior SWE,9/17,9/21,Data scientist,3/18,3/20
3553,SUNY Binghamton University,2.500000000000001,Phd,Providence,F,N/A,1,0,0,Junior SWE,3/22,11/22,N/A,N/A,N/A,N/A,N/A,N/A
3554,SUNY New Paltz,2.700000000000001,Phd,Boston,M,N/A,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3555,Bentley University,2.500000000000001,Phd,Detroit,F,N/A,1,N/A,4,Bus Driver,8/14,8/22,Chef,6/14,12/14,N/A,N/A,N/A
3556,SUNY New Paltz,3.5000000000000018,Masters,Detroit,M,1,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3557,Bentley University,3.5000000000000018,Phd,Los Angeles,M,0,0,N/A,0,Senior SWE,3/21,5/21,ML Engineer,6/12,6/15,Senior SWE,6/20,6/22
3558,Rhode Island School of Design,1.7000000000000004,Bachelors,Providence,M,0,0,0,1,Bus Driver,6/23,9/23,Bus Driver,7/21,7/22,Data scientist,3/20,10/20
3559,SUNY New Paltz,2.6000000000000014,Masters,New York City,F,1,0,N/A,0,Lawyer,11/13,11/17,Chef,12/18,12/22,ML Engineer,7/10,7/17
3560,Rhode Island School of Design,3.1000000000000014,Phd,Chicago,N/A,0,0,0,4,Data scientist,12/16,1/17,Senior SWE,1/21,11/21,Junior SWE,2/23,7/23
3561,Providence College,3.6000000000000023,Masters,Detroit,M,N/A,1,N/A,3,Chef,11/19,12/19,Data scientist,6/16,6/18,Data scientist,5/18,5/20
3562,Rhode Island School of Design,3.400000000000002,Phd,Miami,M,1,0,N/A,3,Junior SWE,3/16,3/21,Senior SWE,2/17,3/17,Data scientist,12/22,1/23
3563,SUNY New Paltz,3.5000000000000018,Phd,Detroit,M,0,0,N/A,1,Chef,2/22,10/22,Junior SWE,7/18,7/19,Lawyer,2/21,8/21
3564,Columbia University,3.8000000000000025,Masters,New York City,M,1,1,N/A,0,Junior SWE,4/13,4/20,Data scientist,12/15,12/17,Chef,12/11,12/13
3565,Colgate University,3.5000000000000018,Phd,Chicago,N/A,N/A,1,0,2,Junior SWE,1/18,1/20,Chef,9/17,10/17,Bus Driver,10/22,12/22
3566,Rhode Island School of Design,2.200000000000001,Phd,Chicago,F,1,1,1,4,Bus Driver,8/18,8/20,Chef,7/10,7/12,Senior SWE,5/23,11/23
3567,Providence College,2.6000000000000014,Bachelors,Providence,F,1,0,0,0,Junior SWE,11/20,11/22,Chef,7/21,8/21,Data scientist,8/16,8/20
3568,Rhode Island School of Design,4.000000000000003,Masters,Los Angeles,M,N/A,0,N/A,0,Chef,6/10,6/20,N/A,N/A,N/A,N/A,N/A,N/A
3569,SUNY New Paltz,2.000000000000001,Masters,Chicago,F,N/A,1,N/A,0,Junior SWE,1/18,1/21,Data scientist,1/13,1/19,Lawyer,10/16,12/16
3570,Brown University,4.000000000000003,Phd,Providence,M,1,1,1,2,Junior SWE,9/19,11/19,Chef,1/16,10/16,Lawyer,6/15,6/18
3571,SUNY Binghamton University,3.6000000000000023,Masters,Washington D.C.,F,N/A,0,1,2,Senior SWE,1/11,1/15,Senior SWE,11/22,12/22,Bus Driver,1/17,1/21
3572,Brown University,2.500000000000001,Masters,New York City,F,0,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3573,Rhode Island School of Design,3.6000000000000023,Masters,Los Angeles,N/A,1,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3574,SUNY Binghamton University,1.5000000000000002,Bachelors,Washington D.C.,F,0,1,0,3,ML Engineer,6/13,6/21,Senior SWE,7/22,12/22,N/A,N/A,N/A
3575,Colgate University,2.4000000000000012,Bachelors,Providence,N/A,N/A,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
